Subject,Object
Cross At Sp 1760 9121,Grade II listed building
Cross Base And Sundial Approximately 21 Metres To North Of Chancel Of Church Of St Mary,Grade II listed building
Cross Base On North Side Of Lane To St Oswalds,Grade II listed building
Cross In Churchyard 14 Yards South Of Door To Chancel,Grade II listed building
Cross In Churchyard About 25 Metres South Of Church Of All Saints,Grade II listed building
Dee Side House Youth Hostel,Grade II listed building
Devotional pillar in Brtníky,cultural monument of the Czech Republic
Diablo Dam,contributing property
Diablo Dam,listed on the national register of historic places
Die Trauernde,architectural heritage monument in North Rhine-Westphalia
Dorchester Square and Place-du-Canada Heritage Site,recognized heritage site
Dovecot And Barn 20 Yards To East Of Manor Farm House,Grade II listed building
Dovecote And Barn Aproximately 25 Metres East Of The Old Rectory,Grade II listed building
Dovecote at Esgonty Farm,Grade II listed building
Dovecote at Old Rectory,Grade II listed building
Dovecote at Pickhill Old Hall,Grade II listed building
Dovecote to east of Cefn Henllan Farmhouse,Grade II listed building
Drusenküppel,Kulturdenkmal
"Edinburgh, Grassmarket, K6 Telephone Kiosk",category B listed building
"Edinburgh, Great Stuart Street, Lamp Standards",category B listed building
Edmondbyers Youth Hostel,Grade II listed building
Einstein Tower,architectural heritage monument
el Crous,Cultural Asset part of the architectural heritage of Catalonia
el Perer,Cultural Asset part of the architectural heritage of Catalonia
el Reig,Cultural Asset part of the architectural heritage of Catalonia
El Soler de Mansolí,Cultural Asset part of the architectural heritage of Catalonia
Eleventh Street School,place listed on the National Register of Historic Places
Elkhorn Guard Station,listed on the national register of historic places
Elkhorn Guard Station,place listed on the National Register of Historic Places
Engelbrekt,listed historical ship in Sweden
Equestrian statue of Dom Pedro I,INEPAC Good Class
Fairy Stone State Park,listed on the national register of historic places
Felsfreistellung Backofen ESE von Oberküps,Naturdenkmal in Germany
Felsgruppe WNW von Ebneth,Naturdenkmal in Germany
Felsturm Mönch N von Kleinziegenfeld,Naturdenkmal in Germany
Felsturm Rauhenstein NW von Wallersberg,Naturdenkmal in Germany
Fenollet,Cultural Asset part of the architectural heritage of Catalonia
Following the Leader,Grade II listed building
Fontaine-lavoir de Montagney,registered historic monument
Fontainejean Abbey,registered historic monument
Former Leeds Central High School,Grade II listed building
Fort Kastella,Heritage of Portuguese Influence
Fort Logan National Cemetery,place listed on the National Register of Historic Places
Fort of Saint Antony Além‐do‐Carmo,Heritage of Portuguese Influence
Fort of the Holy Cross,Heritage of Portuguese Influence
Fort Rosecrans National Cemetery,California Historical Landmark
Fort Sam Houston National Cemetery,place listed on the National Register of Historic Places
Fort Snelling National Cemetery,place listed on the National Register of Historic Places
Fortaleza de São José de Macapá,Heritage of Portuguese Influence
Forte de Santo Antônio da Barra,historic heritage of Brazil
Fortificació de Boí,Bien de Interés Cultural
Fortress of Our Lady of Pleasures of Pau Amarelo,Heritage of Portuguese Influence
Four Tapestries from 'The Months of Lucas',Classified object as historical monument
Fribourg,swiss heritage sites
Fshajt Bridge,cultural heritage monument of Kosovo
Fulda,international dark sky community
Funkerberg,architectural heritage monument
Gdov Kremlin,cultural heritage site in Russia
Geneva,swiss heritage sites
Georgenberg,Denkmalgeschütztes Objekt
Girls Hostel,Grade II listed building
Glen Innes Post Office,listed on the Commonwealth Heritage List
Gletscherschliff Jachenau,Naturdenkmal in Germany
Golden Gate National Cemetery,place listed on the National Register of Historic Places
Golden Roof,Denkmalgeschütztes Objekt
Gonzen,class A Swiss cultural property of national significance
Gorjansko,registered immobile cultural heritage of slovenia
Grand Bazaar,Iranian National Heritage
Grand Matsu Temple,country-level monument
"Grane Mill, Haslingden Including Boundary Walls And North Yard",Grade II* listed building or structure
Granite LDS Ward Chapel-Avard Fairbanks Studio,place listed on the National Register of Historic Places
grave of Garegin Nzhdeh,cultural heritage monument in Armenia
grave of saint John of Rila,part of World Heritage Site
Graves Creek Ranger Station,listed on the national register of historic places
Graves Creek Ranger Station,place listed on the National Register of Historic Places
Great Sand Dunes National Park and Preserve,international dark sky park
Great Theatre of Argos,listed archaeological site in Greece
Gurk Cathedral,Denkmalgeschütztes Objekt
Hafodunos,Grade I listed building
Hailes Abbey,grade 1 listed building
Hailes Abbey,Grade I listed building
Hamburg Dammtor station,heritage monument in hamburg
Hanson-Taylor-Wright Heritage Site,recognized heritage site
Harike Wetland,Ramsar site
Healey New Mill Including Attached Chimney,Grade II listed building
Heinrichova 32,cultural monument of the Czech Republic
Heinrichova 9,cultural monument of the Czech Republic
Hellenistic theatre of Dion,listed archaeological site in Greece
History of Medea and Jason,Classified object as historical monument
Hobart Airport Air Traffic Control Tower,listed on the Commonwealth Heritage List
Hockett Meadow Ranger Station,listed on the national register of historic places
Hockett Meadow Ranger Station,place listed on the National Register of Historic Places
Horseshoe Lake Ranger Station,listed on the national register of historic places
Horseshoe Lake Ranger Station,place listed on the National Register of Historic Places
House of Freedom,national monument of Bolivia
Hungry Mother State Park,listed on the national register of historic places
Hybernská 42,cultural monument of the Czech Republic
Imperial War Museum London,Grade II listed building
International Vinegar Museum,place listed on the National Register of Historic Places
Jerrabomberra Wetlands Nature Reserve,listed on the Australian Capital Territory Heritage Register
Jewish Orphanage Berlin-Pankow,architectural heritage monument
Jiříkovského 6,cultural monument of the Czech Republic
K2 Telephone Kiosk At Junction With Whitechapel Road,Grade II listed building
K6 Telephone Kiosk To North Of Tyldesley Chapel,Grade II listed building
Kaaswaag,Rijksmonument
Kaknäs,monument in Fornminnesregistret
Kampelíkova 2,cultural monument of the Czech Republic
Kanta-Tapanila,protected by the law on the protection of the architectural heritage in Finland
Kawainui and Hamakua Marsh Complex,Ramsar site
Kengis,monument in Fornminnesregistret
Kerava railway station,protected building in the built heritage register
Kerman,tentative list for future world heritage sites
Khan al-Shuna,Grade A listed building in Acre Israel
"Kirkland, Signpost At Junction Of A702 And B729",category B listed building
Kirkstall Abbey,grade 1 listed building
Kirkstall Abbey,sam
Kirkstall Abbey,scheduled monument
Klondike Gold Rush National Historical Park,listed on the national register of historic places
Kongresshaus,class A Swiss cultural property of national significance
Kröller-Müller Museum,Rijksmonument
Krönner-Riff SE von Bayerisch Gmain,Naturdenkmal in Germany
Kugelbake,Kulturdenkmal
Kujang County,tentative list for future world heritage sites
la Riera,Cultural Asset part of the architectural heritage of Catalonia
La Seo Cathedral,Bien de Interés Cultural
Lavoir de Voutenay-sur-Cure,registered historic monument
Lavoir Saint-Aignan,registered historic monument
Leicester's Church,Grade I listed building
Lenoir Grammar School,place listed on the National Register of Historic Places
Leuchtturm Norderney,Kulturdenkmal
Library of the University of Bologna,Italian national heritage
Lincoln Castle,grade 1 listed building
Lincoln Castle,sam
Lincoln Castle,scheduled monument
Literaturhaus München,architectural heritage monument in bavaria
Little Theatre of Epidaurus,listed archaeological site in Greece
Lord Nelson Inn,Grade II listed building
Lowell National Historical Park,listed on the national register of historic places
Mairie-lavoir et éolienne d'Arthonnay,« Patrimoine du XXe siècle » label
Malabar Farm State Park,listed on the national register of historic places
Mankinholes Hall Mankinholes Youth Hostel,Grade II listed building
Maria column,cultural monument of the Czech Republic
Maria column,part of national heritage site in the Czech Republic
Maria column in Benešov nad Ploučnicí,cultural monument of the Czech Republic
Maria column in Brno-Řečkovice,cultural monument of the Czech Republic
Maria column in Obříství,cultural monument of the Czech Republic
Mariensäule,architectural heritage monument in Bavaria
Mariensäule Hauptplatz Stainz,Denkmalgeschütztes Objekt
Marietta National Cemetery,listed on the national register of historic places
Marietta National Cemetery,place listed on the National Register of Historic Places
Marquess of Linlithgow Memorial,listed on the Victorian Heritage Register
Mary's column,monument of national significance
Mas de la carretera de Tortosa a Santa Bàrbara,Cultural Asset part of the architectural heritage of Catalonia
Mas del carrer Enric d'Ossó,Cultural Asset part of the architectural heritage of Catalonia
Mas la Cau,Cultural Asset part of the architectural heritage of Catalonia
Mas Martí,Cultural Asset part of the architectural heritage of Catalonia
Mas Romaní,Cultural Asset part of the architectural heritage of Catalonia
Mediterranean Conference Centre,Grade 1
Melrose Abbey,category a listed building
Melrose Abbey,sam
Melrose Abbey,scheduled monument
Menoken Indian Village Site,listed on the national register of historic places
Menoken Indian Village Site,National Historic Landmark
Mierons,Cultural Asset part of the architectural heritage of Catalonia
Mieza Theatre,listed archaeological site in Greece
Mittelweiherburg,Denkmalgeschütztes Objekt
Mont Donon,classified historical monument
Monument of the Five Days of Milan,Italian national heritage
Monumento ai Caduti,Italian national heritage
Mormont,class A Swiss cultural property of national significance
Morrison Bridge,place listed on the National Register of Historic Places
Mother and Children Playing,Grade II listed building
Muswellbrook Post Office,commonwealth heritage list listing
Muswellbrook Post Office,listed on the Commonwealth Heritage List
MV Västan,listed historical ship in Sweden
Na Kocandě,cultural monument of the Czech Republic
National University Library of Turin,Italian national heritage
Neuchâtel,swiss heritage sites
new stable in Myllymäki torp,building protected by Decree 480/85 in Finland
Newlands Quay,Grade II listed building
Noah Chippett Stage/Twine Loft and Wharf,municipal heritage site
Norrtelje,listed historical ship in Sweden
North West Mounted Police Stables,recognized federal heritage building of Canada
Old Barrington Meeting House,national historic site of Canada
Old Batesburg Grade School,place listed on the National Register of Historic Places
old stable in Myllymäki torp,building protected by Decree 480/85 in Finland
Old Town Bridge Tower,part of cultural monument of the czech republic
Oregon City Bridge,place listed on the National Register of Historic Places
Oude Zeedijkmolen,Beschermd erfgoed
Owain Glyndŵr's Mount,scheduled monument
Palackého 1,cultural monument of the Czech Republic
Palais Garnier,classified historical monument
Palác na Kopečku,cultural monument of the Czech Republic
Palácio do Planalto,heritage asset listed by iphan
Pampus,Rijksmonument
Paoay Church,inscribed component
Paoay Church,national cultural treasure
Papahānaumokuākea Marine National Monument,patrimonio de la humanidad
parabolic arch of Claravalls,Cultural Asset of Local Interest
Park Güell,b.i.c.
Park Güell,bcin
Park Güell,Bien de Interés Cultural
Park Güell,inscribed component
Patriarchate of Peja,Cultural Monument of Exceptional Importance
Pease Auditorium,place listed on the National Register of Historic Places
Pegasus Bridge,site naturel classé
Pelourinho da Bemposta,Immovable Cultural Heritage of Public Interest
Penne Cathedral,Italian national heritage
Pentrebychan Hall Dovecote,Grade II listed building
Pestalozzischule Zwickau,Kulturdenkmal
Pig Houses Immediately To North East Of Ford Farmhouse,Grade II listed building
Pigsty 10 Metres West Of Beanley House,Grade II listed building
Pigsty About 10 Metres East Of The Stable About 50 Metres West Of Bodinnick Farmhouse,Grade II listed building
Pigsty Approximately 10 Metres To East Of Middlewood Farmhouse,Grade II listed building
Pillory of Algoso,Immovable Cultural Heritage of Public Interest
Pillory of Atalaia do Campo,Immovable Cultural Heritage of Public Interest
Pillory of Cerva,Immovable Cultural Heritage of Public Interest
Pillory of Gouvães do Douro,Immovable Cultural Heritage of Public Interest
Placunopsiden-Riff Tiefenstockheim,Naturdenkmal in Germany
Plitvice Lakes National Park,patrimonio de la humanidad
Pont du Gard,UNESCO World Heritage Site
"Pont Vell, Santa Eulària des Riu",b.i.c.
"Pont Vell, Santa Eulària des Riu",Bien de Interés Cultural
Ponte-cais de Bissau,Heritage of Portuguese Influence
Porta Elisa,Italian national heritage
Porta San Donato,Italian national heritage
Porta San Pietro,Italian national heritage
Porta Sant'Alessandro,Italian national heritage
Portal del Agua,Bien de Interés Cultural
Portal del Bisbe,Cultural Asset of National Interest
Portal i restes de fortificació de l'Aranyó,Bien de Interés Cultural
Portal-capilla de San Miguel,Bien de Interés Cultural (generic)
Post mill Beelitz,architectural heritage monument
Presidency Jail,KMC Heritage Building Grade I
Prishtina Clock Tower,cultural heritage monument of Kosovo
Prøvestenen,protected ancient monument in Denmark
Puerta de San Andrés,Bien de Interés Cultural
Puerta del Cambrón,Bien de Interés Cultural
Přívozská 22,cultural monument of the Czech Republic
Quaker Meeting House,designated heritage property (part IV)
Rajon Ki Baoli,Monument of National Importance
Ranmou Tomb and Huanwen Tomb,part of World Heritage Site
Rauhfutterspeicher Schöneiche,architectural heritage monument
Redwood Meadow Ranger Station,listed on the national register of historic places
Redwood Meadow Ranger Station,place listed on the National Register of Historic Places
Redwood National and State Parks,patrimonio de la humanidad
Reichstag building,architectural heritage monument
Reichstag building,cultural heritage monument in berlin
RMS Queen Mary,listed on the national register of historic places
Rose Manor,heritage designation
Royal Gate,Bien de Interés Cultural
Royal Library of Turin,inscribed component
Royal Library of Turin,italian national heritage
Royal Library of Turin,UNESCO World Heritage Site
Ruimzicht: tea dome,Rijksmonument
Russian Bishop's House,contributing property
Russian Bishop's House,listed on the national register of historic places
Russian Bishop's House,National Historic Landmark
Sacred Heart Major Seminary,listed on the national register of historic places
Saint Helena,tentative list for future world heritage sites
Saint Isaac's Cathedral,cultural heritage site in Russia
Saint Isaac's Cathedral,cultural heritage site in russia of federal importance
Saint sépulcre de Marienthal,Classified object as historical monument
Saint-Merri,classified historical monument
San Zeno,Italian national heritage
Sant'Andrea al Quirinale,italian national heritage
Sarasota Municipal Auditorium,place listed on the National Register of Historic Places
Schloss Amberg,Denkmalgeschütztes Objekt
Schloss Goldenstein,Denkmalgeschütztes Objekt
"Sections of wall running south along Esplanade from south-west corner of Simnel Street to University Air Squadron Headquarters at south end of Bugle Street. Includes The Arcades, The West Gate, Blue Anchor Postern and Biddles Gate",Grade I listed building
Sherman Institute Administration Building,place listed on the National Register of Historic Places
signpost,cultural monument of the Czech Republic
Site de Fondmarin de Crépy-en-Valois,registered historic monument
Site du patrimoine Jacques-Cartier,recognized heritage site
site patrimonial du Quartier-du-Moulin,recognized heritage site
Small Fort of Our Lady of Monserrate,historic heritage of Brazil
small theatre of Ambracia,listed archaeological site in Greece
Smithfield Street Bridge,listed on the national register of historic places
Smithfield Street Bridge,national historic landmark
Somerset House,grade 1 listed building
Spauregg,Cultural heritage monuments in South Tyrol
SS Thomée,listed historical ship in Sweden
"St Joseph Seminary, Mark Cross",Grade II listed building
St. Benno's Church,architectural heritage monument in Bavaria
St. Hedwig's Cathedral,architectural heritage monument
St. Helen's Gate,Grade 1
"St. Michael's Church, Munich",architectural heritage monument in bavaria
"St. Paul's Church, Munich",architectural heritage monument in Bavaria
"St. Peter's Church, Munich",architectural heritage monument in Bavaria
St. Peter's Parish Church,monument of local significance
stable and shed 2 in Ainola,building protected by Decree 480/85 in Finland
stable and shed in Koitsanlahti Manor,building protected by Decree 480/85 in Finland
stable in Hosko forestry mansion,protected by the law on the protection of the architectural heritage in Finland
stable in Mommola Manor,protected by the law on the protection of the architectural heritage in Finland
stable in Naapankivaara ranger's estate,building protected by Decree 480/85 in Finland
stable in Pitkäjärvi forestry hut,building protected by Decree 480/85 in Finland
stable in Utsjoki police station,building protected by Decree 480/85 in Finland
stable in Utsjoki rectory,building protected by Decree 480/85 in Finland
stable in Wiurila Manor,protected by the law on the protection of the architectural heritage in Finland
"Stable, Barn And Dovecote Approximately 45 Metres South Of Copcourt Manor",Grade II listed building
Stadtbefestigung: Torhaus bei Brücke; Stadtmauer; Hexenturm;Lenzburger Tor mit Zeitturm,class A Swiss cultural property of national significance
Station 1 Oßling,Kulturdenkmal
Station 16 Pfaffenberg,Kulturdenkmal
Station 2 Nostitzhöhe,Kulturdenkmal
Station 29 Buchberg,Kulturdenkmal
Station 3 Jauernick,Kulturdenkmal
Station 40 Schanzberg,Kulturdenkmal
Station 41 Hutberg,Kulturdenkmal
Station 43 Spitzberg,Kulturdenkmal
Station 44 Kottmar,Kulturdenkmal
"Statue of Godfrey, First Viscount Tredegar",Grade II listed building
Statue of Madona,cultural monument of the Czech Republic
Staunton River State Park,international dark sky park
Straßenanschnitt Königsstuhl bei Bad Berneck,Naturdenkmal in Germany
Straßenaufschluss N von Seitendorf,Naturdenkmal in Germany
Stroud Spiritualist Church,Grade II listed building
Swingate Inn,Grade II listed building
Ta Kuan-Yin Ting and Hsin-Chi Kung,county-level monument
Tapestries of the Gods,Classified object as historical monument
Tasman Island Lighthouse,listed on the tasmanian heritage register
Terezije Bridge,Cultural Monument of Exceptional Importance
The Child Gardeners,Classified object as historical monument
The Dorchester,grade ii listed building
The Gods,Classified object as historical monument
The Muses,Classified object as historical monument
The Romany Inn,Grade II listed building
The Royal and Ancient Golf Club of St Andrews,category a listed building
The Royal and Ancient Golf Club of St Andrews,category b listed building
The Royal Oak Inn,Grade II listed building
The Sand-Covered Church,protected ancient monument in Denmark
The Story of Marie de Medici,Classified object as historical monument
The Woolpack Inn,Grade II listed building
Theater of Elis,listed archaeological site in Greece
Theatre of Messene,listed archaeological site in Greece
theatre of Sarno,Italian national heritage
Theekoepel van de Rijp,Rijksmonument
"Theekoepel, Eindenhout",Rijksmonument
"Theekoepel, Rosendael",Rijksmonument
Theobalds House,grade ii* listed building
Theobalds House,sam
Theobalds House,scheduled monument
Thorney Howe Youth Hostel,Grade II listed building
Tilbury Fort,sam
Tilbury Fort,scheduled monument
Tintern Abbey,grade 1 listed building
Tintern Abbey,Grade I listed building
Tintern Abbey,national monuments of wales
Tintern Abbey,sam
Tomb Ami Said,part of World Heritage Site
Tomb of Qiu Cheng,part of World Heritage Site
Tomb of Wu Liang,part of World Heritage Site
Tomen y Castell,scheduled monument
Torkilstrup Windmill,monument on Kulturstyrelsen register
"Town Wall, With Morden, Heber And Ever Towers",scheduled monument
Town wall: remains of E side of town wall S of East Street and N of Gods House Tower,scheduled monument
Trasserra,Cultural Asset part of the architectural heritage of Catalonia
Tumacácori National Historical Park,international dark sky park
Tumut Post Office,commonwealth heritage list listing
Tumut Post Office,listed on the Commonwealth Heritage List
University Avenue Bridge,listed on the national register of historic places
University Avenue Bridge,place listed on the National Register of Historic Places
University Library of Naples,Italian national heritage
University Library of Padua,Italian national heritage
Uspenski Cathedral,protected by the Law of the Orthodox Church in Finland
Vakil Bazaar,Iranian National Heritage
Valdice Charterhouse,cultural monument of the Czech Republic
Valletta,patrimonio de la humanidad
Vatican City,patrimonio de la humanidad
Victoria Barracks G Block,listed on the Commonwealth Heritage List
Victoria Barracks Perimeter Wall and Gates,listed on the Commonwealth Heritage List
Victoria Barracks Squash Courts,listed on the Commonwealth Heritage List
Waag,Rijksmonument
Warkworth Castle,grade 1 listed building
Warkworth Castle,sam
Warkworth Castle,scheduled monument
Warner Valley Ranger Station,listed on the national register of historic places
Warner Valley Ranger Station,place listed on the National Register of Historic Places
Wegweiser Kronburg,architectural heritage monument in Bavaria
White Swan Inn,Grade II listed building
Wild Basin Ranger Station,listed on the national register of historic places
Wild Basin Ranger Station,place listed on the National Register of Historic Places
Willow Tearooms,category a listed building
Winchester Guildhall,Grade II listed building
Woodbury Graded School,place listed on the National Register of Historic Places
Worcester Village School,place listed on the National Register of Historic Places
Wybunbury Moss,Site of Special Scientific Interest
Xinzhuang Guangfu Temple,country-level monument
Yaquina Bay Bridge,place listed on the National Register of Historic Places
Yha Hostel,Grade II listed building
Ymca Hostel,Grade II listed building
Ziegelgraben Bridge,architectural heritage monument in Mecklenburg-Vorpommern
