Subject,Object
Hackescher Markt,hans christoph friedrich graf von hacke
Hadzhidimovo,Dimo Hadzhidimov
Hamburg Dammtor station,Dammtor
Havelock Township,Henry Havelock
Hendry County,Francis A. Hendry
Himalia,Himalia
Hollich wind farm,Hollich
Holmes County,David Holmes
Horseshoe Lake Ranger Station,horseshoe lake
Hot Springs County,hot spring
Hubert H. Humphrey Metrodome,hhh
Idun Township,Iðunn
Impressionism,impression soleil levant
Indian River County,Indian River Lagoon
Ingrid Christensen Coast,ingrid christensen
Institute of Paleobiology,Roman Kozłowski
Irish Gambit,airlan
Irish Gambit,chi-raq
Irish Gambit,Chicago
Isonoe,Isonoe
Israel,eretz israel
Israel,israel
Jefferson County,Thomas Jefferson
Jelbart Ice Shelf,john ellis jelbart
Judson Township,Adoniram Judson
Kagoshima,kagoshima district
Kallichore,Kallichore
Kassel-Wilhelmshöhe station,Bad Wilhelmshöhe
Kauffman Stadium,ewing kauffman
"Kazan Cathedral, St. Petersburg",Our Lady of Kazan
Kenitra,louis hubert gonzalve lyautey
Kentucky,commonwealth
Kentucky,kentucky river
King Chulalongkorn Memorial Hospital,Chulalongkorn
Kingsley Field Air National Guard Base,david kingsley
Kingsley Field Air National Guard Base,David R. Kingsley
Klingenberg power station,Georg Klingenberg
Lacus Aestatis,summer
Lacus Autumni,autumn
Lacus Doloris,sorrow
Lacus Felicitatis,glad
Lacus Gaudii,joy
Lacus Hiemalis,winter
Lacus Luxuriae,luxuries
Lacus Mortis,bereft of life
Lacus Odii,h8
Lacus Solitudinis,alone
Lacus Somniorum,dream
Lacus Spei,hope
Lacus Temporis,time
Lacus Timoris,fear
Lake Tahoe Basin Management Unit,bigler lake
Lars Christensen Coast,lars christensen
Lazarev Ice Shelf,mikhail lazarev
"Levski, Pleven Province",Vasil Levski
Levy County,David Levy Yulee
Lincoln Township,Abraham Lincoln
Linux,linus torvalds
Linux,unics
Lisitsin Gambit,Georgy Lisitsin
Long Island Rail Road,long island
Lysithea,Lysithea
Madison County,James Madison
Mai Na Phiang,Mai Na Phiang
Maine,broadmayne
Maine,maine
Maine,province of maine
Malawi,Lake Malawi
Malmo Township,Malmö
Malta Plateau,malta
Manchester Township,Manchester Township
Marburg-Biedenkopf,biedenkopf
Marilyn Monroe,gladys monroe
Marina di Maratea railway halt,Marina di Maratea
Marjory Stoneman Douglas High School,marjory stoneman douglas
Martin County,Morgan Lewis Martin
Marzahn power station,Marzahn
Maskinongé Regional County Municipality,maskinonge
Massachusetts,great blue hill
Mauritius,Mauritius Island
"McAfee, LLC",John McAfee
McMurdo Ice Shelf,archibald mcmurdo
McMurdo Ice Shelf,mcmurdo sound
Metropolitan Cathedral of Athens,Annunciation
Michael Polanyi Center,Michael Polanyi
Mindszent,All Saints
Mneme,Mneme
Moabit power station,Moabit
Monroe County,James Monroe
Mont-de-Marsan Air Base,Constantin Rozanoff
Montblanc,mountain
Montour County,Andrew Montour
Moon,bright
Moravia,marus
Moreno Rock,f. p. moreno
Morocco,fes
Morocco,marrakech
Morrison Bridge,John L. Morrison
Mozambique,Island of Mozambique
Muschelkalk,muschelkalk
MV Västan,Westerlies
München Ost station,east
München-Berg am Laim station,Berg am Laim
"Neumann János High School, Vocational School and College",John von Neumann
New York City,a'dam
Nike,Nike
Non Kha,Non Kha
Nordland Township,Nordland
Norrtelje,Norrtälje
Novoazovsk wind farm,Novoazovsk Raion
Novocherkassk Cathedral,Feast of the Ascension
Offenbach-Kaiserlei station,Kaiserlei
Osaka Bay,osaka
Otter Tail County,Otter Tail Lake
Pacific,Pacific Ocean
Pamsendorf wind farm,Pamsendorf
Paraguaná Wind Farm,Paraguaná Peninsula
Park Güell,baron eusebi güell
Parsons Green tube station,Parsons Green
Pegasus Bridge,Pegasus
Philip Morris International,Philip Morris
Plauerhagen wind farm,Plauerhagen
Pliny Township,Pliny the Elder
Podkarpackie Voivodeship,outer carpathian depressions
Podlaskie Voivodeship,pidliashshia
Poland,agricultural field
Poland,polanes
Pomeranian Voivodeship,pomerania
Port Moresby,john moresby
Praxidike,Praxidike
Presque Isle International Airport,Presque Isle
Prima Donna,prima donna
Prince Harald Coast,harald v
Propositura di San Niccolò,Saint Nicholas
Quar Ice Shelf,leslie quar
Rakovski,Georgi Sava Rakovski
Redwood Meadow Ranger Station,redwood meadow
Redwood National and State Parks,california redwood
Redwood National and State Parks,Sequoia sempervirens
Republic,res publica
Rheiderland Township,Rheydt
Rizal,José Rizal
Robins Air Force Base,Augustine Warner Robins
Romania,ancient roman civilization
Rosewood Township,"Rosewood, Ohio"
Rossmann,Dirk Roßmann
Roxas,Manuel Roxas
Rung Rawi,Rung Rawi
Ryanverse,Jack Ryan
Saint Helena,aelena
San Clemente Dormitory,clemens
San Clemente Dormitory,Clement I
San Giovanni Battista,John the Baptist
San Giovanni Battista a Corsano,John the Baptist
San Giovanni in Sugana,John the Baptist
San Gorgonio Pass Wind Farm,San Gorgonio Pass
San Michele in Bosco railway halt,San Michele in Bosco
San Silvestro,Sylvester I
San Zeno,Zeno of Verona
Sandanski,Yane Sandanski
Sant'Agata,Agatha of Sicily
Sant'Andrea al Quirinale,anders
Santi Ansano e Tommaso,Thomas the Apostle
Santi Simone e Giuda,Simon the Zealot
Schichauweg railway station,Schichauweg
Schwarzenberg wind farm,Schwarzenberg
Shelby Township,Shelbyville
Sierra Vista Municipal Airport,Sierra Vista
Silver Bow County,Silver Bow Creek
Sintfeld wind farm,Sintfeld
SMS Thüringen,state of thuringia (1920–1952)
Sok Nok Ten,Sok Nok Ten
Soviet Union,northern states
Soviet Union,republic
Spain,hispania
Sponde,Sponde
SS Huntsend,adolf ludwig wilhelm von luetzow
SS Thomée,Anders Jakob Thomée
St Paul's College,Paul
St. Basil's Cathedral,Intercession of the Theotokos
St. Helen's Gate,aelena
St. Michael's Cathedral,Michael the Archangel
Steenerson Township,Halvor Steenerson
Sterling Township,Stirling
Surrey Quays railway station,Surrey Quays
Svanemølle Power Station,Svanemøllen
Swallow,swallow
Szenttamás,Thomas Becket
São Paulo,apostle paul
Taimyrsky Biosphere Reserve,Taymyr Peninsula
Tarkhankut Wind Farm,Tarkhankut Peninsula
Tauern wind farm,Lower Tauern
Tel Aviv,altneuland
Terre Haute International Airport,Terre Haute
Tha Nang Naeo,Tha Nang Naeo
Thang Khwang,Thang Khwang
The Sand-Covered Church,Lawrence of Rome
Themisto,Themisto
Tokyo,e
Topeka Regional Airport,Topeka
Toulouse-Francazal Air Base,Lionel de Marmier
Tupelo,Tupelo
Typhoon Bualoi,Bualoi
Typhoon Fengshen,Fengshen
Typhoon Halong,Halong
Typhoon Kalmaegi,Kalmaegi
Typhoon Nakri,Nakri
Ukraine,name of ukraine
University Avenue Bridge,University Avenue
University of French Polynesia,french establishments in oceania
Vancouver,george vancouver
Victoria tube station,Queen Victoria
Villa Bonelli railway halt,Villa Bonelli
Virginia Beach,Virginia
Vogelsberg wind farm,Vogelsberg
Voyeykov Ice Shelf,a. i. voyeikov
Waldeck-Frankenberg,frankenberg
Warner Valley Ranger Station,warner valley
Wellington Park,Mount Wellington
West Ham station,West Ham
Western Australia,'straya
Whitechapel,st mary matfelon
Wild Basin Ranger Station,"wild basin, rocky mountain national park"
Windpark A7,A7 motorway
Winnipeg,lake winnipeg
Wybelsumer Polder wind farm,Wybelsum
Xavier College,Francis Xavier
Yekaterinburg,catharine i
Yekaterinburg,yakov mikhailovich sverdlov
Yellowknife,copper indians
Yelokhovo Cathedral,Epiphany
Ytre Vikna wind farm,Ytter-Vikna
Ziegelgraben Bridge,Ziegelgraben
Zimbabwe,Great Zimbabwe
