Subject,Object
Stuart O'Grady,1973-08-06
Tomas Pettersson,1947-05-15
Tomasz Marczyński,1984-03-06
Vasili Ippolitov,1892-01-01
Verónica Boquete,1987-04-09
Victor Emmanuel II,1820-03-14
Vincenzo Nibali,1984-11-14
Virgin Mary,-0100-01-01T00:00:00Z
Vladimir Putin,1952-10-07
Víctor Hugo Basabe,1961-12-17
Wernher von Braun,1912-03-23
William Alexander Aitken,1785-01-01
Yousif Thomas Mirkis,1949-06-21
Zedekiah,-0616-01-01T00:00:00Z
Óscar Sevilla,1976-09-29
