Subject,Object
London,city and county of the city of london
London,city of london
London,greater london
Los Angeles,los angeles
Mantodea Species File ID,Cockroach Species File ID
Mega Man X,mega man 10
Midian,midian
Moravia,morawy
Movieplayer person ID,Movieplayer film ID
Netherlands,dutch state
Netherlands,kingdom of netherlands
Nintendo,nintendo
North Korea,people's republic of korea
Ogre,fictional ogre
OpenSecrets organization ID,OpenSecrets people ID
Oxfordshire,county of oxford
PhilPapers publication ID,PhilPapers author ID
Podlaskie Voivodeship,polesie voivodeship
Poland,bologna
Poland,communist poland
Poland,ii rzeczpospolita
Poland,polish republic
Pomeranian Voivodeship,pomeranian voivodeship
Pontevedra,pontedeva
Power of 10 athlete ID,German Athletics Association athlete ID
Premiers préfets ID,Bargeton ID
Province of Genoa,genua
Quimper,kemperle
Remembrance Day,remembrance day
Remembrance Day,remembrance sunday
Republic,republic
Republic,republika
Research Papers in Economics Series handle,RePEc Short-ID
Romania,romagna
Sabinet journal ID,African Journals Online journal ID
Saint George,svyatoy georgiy
Saldus,saldus municipality
ScientificPython,scipy
Self-portrait,self-depiction
Self-portrait,selfy
September 11 attacks,911
SFMOMA artist ID,ARTIC artist ID
Sindo County,sindos
Slovakia,first slovak republic
Slovakia,republic of slovenia
Snegurochka,princess snow white
Snegurochka,snow white
Spain,español
Spain,spanish state
Sports-Reference.com college basketball coach ID,Basketball-Reference.com NBA coach ID
Sports-Reference.com college basketball coach ID,Sports-Reference.com college basketball player ID
Sports-Reference.com college basketball player ID,National Collegiate Basketball Hall of Fame ID
Sports-Reference.com college basketball player ID,Sports-Reference.com college basketball coach ID
Sunset,twilight
The Sims,sim
The Sims,sim city
Thủ Đức,thủ đức
Ticino,tessin
Treviño,condado de treviño
Treviño,treviño
Treviño,treviño enclave
Turkey,turkey
UK Parliament thesaurus ID,UK Parliament identifier
Ukraine,ukraine
UltraSignup runner ID,Deutsche Ultramarathon-Vereinigung ID
UltraSignup runner ID,ITRA runner ID
Unifrance person ID,Unifrance film ID
United Kingdom,albion
United Kingdom,atlantic archipelago
United Kingdom,britain
United Kingdom,british realm
United Kingdom,cymru a lloegr
Vatican City,vatican
Vienna,vienna
Vienna,vídeň
Vienna,wien
Visa Inc.,visa branded card
Wii,sport vii
Wii,the wii
Wikidata,wikidata.org
Wikimedia Incubator,labtestwiki
Wikimedia Incubator,test wikipedia
Wikimedia Incubator,wikipedia:drafts
Wikimedia project,wikimedia polska project
Wikimedia project,wikimedia sibling project
World of Warcraft,w.o.w.
Yavoriv Raion,yavoriv raion
Zambia,republic of zimbabwe
Étonnants voyageurs participant ID,Quais du polar writer ID
Škoda Works,automobilový koncern škoda a.s.
