Subject,Object
Tushek TS 900H,4390.0
"two stone blocks, Büttenberg, Schlossbahn",130.0
Type 206 submarine,48.6
Typhoon-class submarine,172.8
Uet era Ngermeuangel,290.0
Uet era Ongael,100.0
USNS Kane,86.95
USS Kansas City,200.0
Venus,79.25
Verrazzano-Narrows Bridge,4176.0
Wadjet-E 4720,7.6
Wepwawet-AF 287,11.4
Wicklow Mountains,66.0
Woosung Road,14.5
Wounded horse,45.0
WV22,126.62
Xindian railway line,10.4
Zeichenstein Balzers,450.0
