Subject,Object
Samsung Gear,smart watch
semolina,groat
seventh power,number
sFH 18,150 mm gun
silver-111,silver
silver-113,silver
silver-114,silver
silver-115,silver
silver-116,silver
silver-117,silver
silver-119,silver
silver-121,silver
silver-122,silver
silver-123,silver
silver-125,silver
silver-129,silver
simultaneity,coincidence
SNCF 232.P.1,streamliner
SNCF 232.U.1,tender locomotive
SNCF 5-230.E.93,compound locomotive
software,product
starch,polysaccharides
Swimrun,multisport sport
The Women's Tour,2.1
Thompson submachine gun,submachine gun
Timurid art,Islamic art
Tour de Kumano,cycling race
Tour of Cappadocia,2.2
Tour of Zhoushan Island II,2.2
Trafalgar-class submarine,nuclear-powered attack submarine
Trewhiddle style,Anglo-Saxon art
triceps surae,set of superficial muscles of posterior compartment of leg
tridecagonal number,polygonal number
Type 206 submarine,submarine
Type 38 75 mm Field Gun,75 mm field gun
Typhoon-class submarine,ballistic missile submarine
Univers,gothic
Unix-like,operating system
week,heptad
Wikimedia Incubator,wikimedia foundation project
Xatu,game character
year,time interval
yttrium-100,yttrium
yttrium-101,yttrium
yttrium-103,yttrium
yttrium-107,yttrium
yttrium-83,yttrium
yttrium-84,yttrium
yttrium-86,yttrium
yttrium-87,yttrium
yttrium-88,yttrium
yttrium-97,yttrium
yttrium-99,yttrium
ZiS-3,field gun
État 241-101,tender locomotive
