Subject,Object
RFC 1313: Today's Programming for KRFC AM 1313 Internet Talk Radio,Internet Engineering Task Force
RFC 1437: The Extension of MIME Content-Types to a New Medium,Internet Engineering Task Force
RFC 1925: The Twelve Networking Truths,Internet Engineering Task Force
RFC 1926: An Experimental Encapsulation of IP Datagrams on Top of ATM,Internet Engineering Task Force
RFC 2100: The Naming of Hosts,Internet Engineering Task Force
RFC 3514: The Security Flag in the IPv4 Header,Internet Engineering Task Force
RFC 4042: UTF-9 and UTF-18 Efficient Transformation Formats of Unicode,Internet Engineering Task Force
RFC 5841: TCP Option to Denote Packet Mood,Internet Engineering Task Force
RFC 6217: Regional Broadcast Using an Atmospheric Link Layer,Internet Engineering Task Force
RFC 6592: The Null Packet,Internet Engineering Task Force
RFC 7168: The Hyper Text Coffee Pot Control Protocol for Tea Efflux Appliances,Internet Engineering Task Force
RFC 8136: Additional Transition Functionality for IPv6,Internet Engineering Task Force
"RFC 8140: The Arte of ASCII: Or, An True and Accurate Representation of an Menagerie of Thynges Fabulous and Wonderful in Ye Forme of Character",Internet Engineering Task Force
Rwandan Women Rising,Duke University Press
RYAN COOGLER TO DIRECT MARVEL'S 'BLACK PANTHER',Marvel Entertainment
"S.W. view Milford town, Pembrokeshire",Charles Joseph Hullmandel
Shenzhen,Drawn and Quarterly
Sleep,Oxford University Press
Tebeosfera,Asociación Cultural Tebeosfera
The American Journal of Medicine,Elsevier
The Brain's Body: Neuroscience and Corporeal Politics,Duke University Press
The Castafiore Emerald,Casterman
The Mansions of the Gods,Dargaud
The Menai Bridge,John Seacome
The Seven Crystal Balls,Casterman
The Sims,aspyr
The Sims,ea
The Sims,findev
The Strange Awakening of Lazy Smurf,Le Lombard
The vale of Llangollen,Charles Knight
Thor Brings Ragnarok to the Marvel Cinematic Universe in 2017,Marvel Entertainment
Tintin and Alph-Art,Casterman
Tintin in Tibet,Casterman
Trimestre Economico,Fondo de Cultura Económica
U.S. Route Numbering Committee Agenda,American Association of State Highway and Transportation Officials
U.S. Route Numbering Sub-Committee Agenda,American Association of State Highway and Transportation Officials
Ultimatum,Marvel Comics
Understanding Comics,Tundra Publishing
Uno,Xbox Game Studios
V.I.P. Casino: Blackjack,Nintendo
Vegueta,University of Las Palmas de Gran Canaria
Verba Hispanica,University of Ljubljana
View near the Usk at Crickhowell,James Baker
Warzone 2100,antrocrown limited
Warzone 2100,warzone 2100 project
White Innocence: Paradoxes of Colonialism and Race,Duke University Press
World Series of Poker: Full House Pro,Xbox Game Studios
