Subject,Object
Communauté de communes du Val Briard,"32 rue des Charmilles,77610,La Houssaye-en-Brie"
Cornell University,"300 Day Hall, Ithaca, NY, 14853"
Docklands Stadium,"740 Bourke Street, Melbourne, VIC 3008"
Duke University Press,"905 W Main St, Ste 18-B, Durham, NC 27701-2054"
Evian Resort Golf Club,EVIAN LES BAINS 74500 Évian-les-Bains
Exeter Chiefs,"Sandy Park Way, Exeter, Devon EX2 7NN"
Fire Station Inn,"82 Tynte Street, North Adelaide"
Forest Glen station,"9730 Georgia Ave, Forest Glen, MD 20910"
Four Lane Ends Interchange,"Benton Lane, Newcastle upon Tyne NE7 7UJ"
Freiburg im Breisgau,"Rathausplatz 2–4, 79098 Freiburg im Breisgau"
Golden Acre,9 Adderley Street
Golf de Saint-Nom-la-Bretèche,RUE HENRI FRAYSSINEAU 78860 Saint-Nom-la-Bretèche
Grand Trunk Railway Terrace,"1, 3 and 5 Cassidy Street"
Granite LDS Ward Chapel-Avard Fairbanks Studio,9800 South 3100 East
Hamburg Airport,"Flughafenstr. 1 – 3, 22335 Hamburg"
Hamburg Dammtor station,"Dag-Hammarskjöld-Platz 15, 20354 Hamburg"
Harlequin F.C.,"Langhorn Drive, Twickenham, Middlesex TW2 7SX"
Heartz-O'Halloran Row,76-88 Great George Street
Helsinki Ice Hall,Nordenskiöldinkatu 11–13
Hippodrome & Grand Theatre,"Trinity Street/Corporation Street, Stalybridge, Greater Manchester, SK 15, England"
Hubert H. Humphrey Metrodome,900 South 5th Street
Ikast-Brande Municipality,"Rådhusstrædet 6, 7430 Ikast"
Imperial War Museum London,Lamberth Road
International Vinegar Museum,510 Main Street
Jewish Orphanage Berlin-Pankow,"Berliner Straße 121, 13187 Berlin"
King Edward Primary School,"King Edward Primary School, St Andrew Street, Littleworth, Mansfield, Nottinghamshire, NG18 2RG"
Kyoto Animation arson attack,"15-1 Inahata, Momoyama-cho, Fushimi, Kyoto"
Kyoto Animation arson attack,京都府京都市伏見区桃山町因幡15-1
Leicester Tigers,"Aylestone Road, Leicester LE2 7TR"
Leipzig Hauptbahnhof,"Willy-Brandt-Platz 7, 04109 Leipzig"
Lincoln Castle,"Castle Square, Lincoln, LN1 3AA"
Literaturhaus München,Salvatorplatz 1
Malmö Isstadion,"Eric Perssons väg 8B, 217 62 Malmö"
Marjory Stoneman Douglas High School,5901 Pine Island Road
Microsoft,Microsoft Way 1
Millennium Tower,"301 Mission Street, San Francisco, Kalifornie"
Montgomery County Executive Office Building,"101 Monroe Street, Rockville, MD 20850 U.S."
Muswellbrook Post Office,"7 Bridge St, Muswellbrook NSW"
National Library of Australia,"Parkes Pl W, Canberra ACT 2600"
Neubrügg,Neubrückstrasse/ Stuckishausstrasse
Old Barrington Meeting House,2408 Highway 3
Old BNZ Building,"239-247 Lambton Quay, Wellington, 6011"
Palais Garnier,"Place de l'Opéra, 75009 Paris, France"
Parsons Green tube station,"Parsons Green Lane, London, SW6 4HS"
Pease Auditorium,College Place
Penne Cathedral,Piazza Duomo - Penne
Rideau Terrace,2-8 Rideau Terrace
Rimavská Sobota,Mestský úrad Svätoplukova 9
Ringkøbing-Skjern Municipality,"Ved Fjorden 6, Rådhuset, 6950 Ringkøbing"
Royal Library of Turin,"Piazza Castello 191, 10122 Torino"
Royal Library of Turin,"piazza Castello, 191 - 10122 Torino"
Ruthin School,"Ruthin School, Mold Road, Ruthin, Denbighshire, LL15 1EE"
Sacred Heart Major Seminary,"2701 Chicago Blvd, Detroit, MI, 48206-1799"
Sacred Heart School of Theology,"7335 S Hwy 100, Franklin, WI, 53132"
Saint Isaac's Cathedral,"190000, г. Санкт-Петербург, Исаакиевская пл., д. 4"
Saint John's Seminary,"127 Lake Street, Brighton, MA, 02135-3846"
Saint Joseph Seminary College,"75376 River Road, St. Benedict, LA, 70457"
Saint Meinrad Seminary and School of Theology,"200 Hill Drive, St. Meinrad, IN, 47577"
Saint Vincent Seminary,"300 Fraser Purchase Rd, Latrobe, PA, 15650-2690"
Sarasota Municipal Auditorium,801 North Tamiani Trail
Skinners Family Hotel,"296 George Street, Sydney NSW 2000"
Somerset House,"Strand, London WC2R 1LA"
St. Bernard's School of Theology and Ministry,"120 French Road, Rochester, NY, 14618"
St. Charles Borromeo Seminary,"100 East Wynnewood Road, Wynnewood, PA, 19096"
St. Helen's Gate,"Triq Santa Liena, Bormla"
St. John Vianney College Seminary,"2900 SW 87th Ave, Miami, FL, 33165-3244"
St. John's Seminary,"5012 Seminary Rd, Camarillo, CA, 93012-2500"
"St. Michael's Church, Munich","Neuhauser Straße 6, 80333 München"
St. Vincent de Paul Regional Seminary,"10701 South Military Trail, Boynton Beach, FL, 33436-4899"
Subprefecture of Itaquera,"Rua Augusto Carlos Bauman, 851 - São Paulo, SP - 08210-590"
Subprefecture of Parelheiros,"Estrada Ecoturística de Parelheiros, 5252 - São Paulo, SP - 04883-025"
SunTrust Plaza,"303 Peachtree Street, Atlanta, GA, United States"
Tilbury Fort,"Fort Road, Tilbury, Thurrock RM18 7NR"
Tumut Post Office,"82-84 Wynyard Street, Tumut NSW 2720"
Twickenham Stoop,"Langhorn Dr, Twickenham TW2 7SX"
University at Buffalo,"12 Capen Hall, Buffalo, NY, 14260-1660"
"University of California, Berkeley","200 California Hall, Berkeley, CA, 94720"
"University of California, Davis",One Shields Avenue
University of Exeter,"University of Exeter, Northcote House, The Queen's Drive, Exeter, Devon, EX4 4QJ"
University of Missouri,"105 Jesse Hall, Columbia, MO, 65211"
University of North Carolina at Chapel Hill,"103 South Bldg Cb 9100, Chapel Hill, NC, 27599"
University of Oregon,"110 Johnson Hall, Eugene, OR, 97403"
University of Saint Mary of the Lake,"1000 E Maple Ave, Mundelein, IL, 60060-1174"
University of Virginia,"1827 University Avenue, Charlottesville, VA, 22903-2628"
Vidin Province,"ул. ""Дунавска"" №6"
Watch House Terrace,"66–80 Erskine Street, Sydney NSW 2000"
Wellington Square Townhouses,780 Wellington Street East
West Virginia University,"Stewart Hall, 1500 University Avenue, Morgantown, WV, 26506-6201"
Western Illinois University,"1 University Circle, Macomb, IL, 61455"
Western Michigan University,"1903 West Michigan Avenue, Kalamazoo, MI, 49008-5200"
Winchester Guildhall,"Broadway / High Street, Winchester, SO23 9GH, England"
Worcester Warriors,"Warriors Way, Worcester WR3 8ZE"
École supérieure de journalisme de Paris,"107 rue de Tolbiac, 75013 PARIS"
École supérieure de journalisme de Paris,"44 rue de Rennes, 75006 PARIS"
