Subject,Object
Golden Gate Bridge,building
Golden Gate Bridge,golden gate bridge 75th anniversary
Greenbelt,construction
Greenbelt,real estate transaction
Gus Grissom,conducting experiment(s)
Hamar Municipality,area change
HMS Sveparen,ceremonial ship launching
HMS Sökaren,ceremonial ship launching
HMS Tjurkö,ceremonial ship launching
HMS Tjörn,ceremonial ship launching
HMS Tärnö,ceremonial ship launching
HMS Ulvön,ceremonial ship launching
HMS Utö,ceremonial ship launching
HMS Ven,ceremonial ship launching
HMS Viksten,ceremonial ship launching
HMS Vinga,ceremonial ship launching
HMS Vinö,ceremonial ship launching
HMS Örskär,ceremonial ship launching
HYLAS-4,rocket launch
INSAT-1C,rocket launch
INSAT-3B,rocket launch
Iranian journal of environmental health science & engineering,journal flipped from open access to toll access
Iranian journal of environmental health science & engineering,journal flipped to open access
IRNSS-1I,rocket launch
James Webb Space Telescope,rocket launch
Japan,1964 summer olympics
Japan,1998 winter olympics
Japan,2nd world war
Jerusalem,resurrection of christ
Journal of diabetes and metabolic disorders,journal flipped from open access to toll access
Journal of diabetes and metabolic disorders,journal flipped to open access
Journal of environmental health science & engineering,journal flipped from open access to toll access
Journal of the International AIDS Society,created as open access
Kagoshima Prefecture,area change
Kosmos 1001,landing
Kosmos 1001,rocket launch
Kosmos 1074,landing
Kosmos 1074,rocket launch
Kosmos 212,landing
Kosmos 212,rocket launch
Kosmos 573,landing
Kosmos 573,rocket launch
Kosmos 613,landing
Kosmos 613,rocket launch
Kosmos 638,landing
Kosmos 638,rocket launch
Kosmos 670,landing
Kosmos 670,rocket launch
Kosmos 672,landing
Kosmos 672,rocket launch
Kosmos 772,landing
Kosmos 772,rocket launch
"Language, Data and Knowledge 2019",paper submission deadline
Lillehammer,area change
Literaturhaus München,broke ground
Literaturhaus München,redevelopment
London,1908 summer olympics
London,2012 london olympics
London,The Blitz
Los Angeles,10th olympic games
Los Angeles,1984 olympics
Los Angeles,Siege of Los Angeles
Marjory Stoneman Douglas High School,2018 florida shooting
Menemen railway station,architectural reconstruction
Mercury-Redstone 4,rocket launch
Mercury-Redstone 4,splashdown
MESSENGER,orbital activity
MESSENGER,rocket launch
Middlesex,area change
New York City,Consolidation of New York City
Nico Rosberg,mossack fonseca papers
Nyköping Municipality,area change
Olympia Eishalle,broke ground
Ooty Radio Telescope,construction
Open Biology,created as open access
Optics Express,created as open access
Pacific,destruction
Parkstadt Bogenhausen,cornerstone laying ceremony
Pass Christian,Hurricane Katrina
Pawan Danavi Wind Farm,building
Prima Donna,shipwrecking
Reichstag building,blaze
Reichstag building,broke ground
Reichstag building,redevelopment
Royal Society Open Science,created as open access
Sacramento,Great Flood of 1862
Saint George,diocletianic persecution
Saint George,martyrdom of saint george
Saint George,worship suppression
Salaspils,1st world war
Salaspils,battle of kircholm
Salaspils,on the restoration of independence of the republic of latvia
Salaspils,treaty of nystad
San Antonio,god rest ye gentlemen
San Antonio,Siege of Béxar
San Francisco,1906 San Francisco earthquake
San Francisco,1989 Loma Prieta earthquake
Schwabach station,start of manufacturing or construction
Sentinel-1B,catastrophe
Sentinel-1B,end of mission
Sentinel-1B,rocket launch
SES-14,rocket launch
Sochi,2014 winter olympic games
Soviet Union,2nd world war
Soyuz 2,landing
Soyuz 2,rocket launch
Soyuz T-1,landing
Soyuz T-1,rocket launch
Soyuz TM-1,berthing of spacecraft
Soyuz TM-1,landing
Soyuz TM-1,rocket launch
Soyuz TM-14,landing
Soyuz TM-14,rocket launch
Soyuz TM-20,landing
Soyuz TM-20,rocket launch
Soyuz TM-21,landing
Soyuz TM-21,rocket launch
Soyuz TM-22,landing
Soyuz TM-22,rocket launch
Soyuz TM-3,landing
Soyuz TM-3,rocket launch
Soyuz TM-7,landing
Soyuz TM-7,rocket launch
Soyuz TMA-10,landing
Soyuz TMA-10,rocket launch
Soyuz TMA-11,landing
Soyuz TMA-11,rocket launch
Soyuz TMA-12,rocket launch
Soyuz TMA-2,berthing of spacecraft
Soyuz TMA-2,docking and berthing of spacecraft
Soyuz TMA-2,landing
Soyuz TMA-2,rocket launch
Soyuz TMA-21,rocket launch
Soyuz TMA-3,rocket launch
Soyuz TMA-6,rocket launch
Soyuz TMA-9,atmospheric entry
Soyuz TMA-9,berthing of spacecraft
Soyuz TMA-9,landing
Soyuz TMA-9,rocket launch
Spain,carlist wars
Spain,catholic conquest of spain
Spain,constitution of 1812
Spain,constitution of spain
Spain,decrees of the new plant
Spain,discovery of america
Spain,napoleonic invasion of iberia
Spain,spanish civil war
Spain,spanish constitution of 1931
Spain,spanish transition to democracy
Spain,third council of toledo
"St. Michael's Church, Munich",broke ground
"St. Michael's Church, Munich",building collapse
Stadttheater Augsburg,conflagration
Strasbourg,alsace soviet republic
Strasbourg,battle of hausbergen
Strasbourg,dance epidemic of 1518
Strasbourg,oaths of strasbourg
Strasbourg,siege of strasbourg
Superbird-B3,rocket launch
Swallow,shipwrecking
The 10th Global WordNet Conference,paper submission deadline
The 7th Swedish Workshop on Data Science,abstract submission deadline
Thirty-second Annual Conference on Neural Information Processing Systems,paper submission deadline
Tokyo,1964 summer olympics
Tupelo,Battle of Tupelo
Vikingskipet,speed skating at the 1994 winter olympics
Vladimir Putin,chechen war
VOILA 2019 - Visualization and Interaction for Ontologies and Linked Data,abstract submission deadline
Workshop at ESWC 2019 on Deep Learning for Knowledge Graphs,paper submission deadline
World War I,battle of alsace
World War I,battle of liege
World War I,battle of the frontiers
World War I,german invasion of belgium (1914)
World War I,german occupation of luxembourg during world war i
World War I,skirmish at joncherey
World War I,togoland campaign
