Subject,Object
42nd European Conference on Information Retrieval,2020-04-14
4th German Bundestag,1961-10-17
5th German Bundestag,1965-10-19
60 Minutes,1968-09-24
6th International Conference on Computational Social Science,2020-06-17
7th Landtag of Bavaria,1970-12-03
8th Landtag of Bavaria,1974-11-12
9th Landtag of Bavaria,1978-10-30
A Dramatic Tour of Events,2011-07-04
After the Rain,2018-01-12
Alpen Blitz,1976-01-01
Athletics at the 2000 Summer Olympics – Men's 200 metres,2000-09-27
Badminton at the 2016 Summer Olympics,2016-08-11
Bagito,2014-11-17
Battle of Pea Ridge,1862-03-07
Battle of Rio de Janeiro,1711-09-12
Battle of the Atlantic,1939-09-03
Bevacizumab in Treating Patients With Recurrent or Progressive Glioma,2006-03-01
Bitch We Have a Problem Tour,2007-09-22
Black Hole,1983-01-01
Bolek and Lolek,1962-08-12
Bone Marrow and Peripheral Stem Cell Transplantation in Treating Patients With Hematologic Cancer,1999-10-01
By the Way World Tour,2002-04-13
Cabinet of Hall II,1860-02-24
Cabinet of Madsen-Mygdal,1926-12-14
Cabinet of Otto Liebe,1920-03-30
Cabinet of Reedtz-Thott,1894-08-07
Digital Humanities 2018,2018-06-26
Digital Humanities 2020,2020-07-20
Disaster Transport,1985-05-11
Discovery Expedition,1901-01-01
Doble Kara,2015-08-24
Doll Domination Tour,2009-01-18
Dream Dad,2014-11-24
Effect of Chemotherapy Given Either by Mouth or by Infusion on the Quality of Life of Patients With Recurrent Ovarian Epithelial Cancer,1999-11-01
Estimating and Reducing the Cardiovascular Risk of Patients With Schizophrenia Drugs From Lipid Measures and Ischemic Electrocardiographic Changes,2006-01-01
FIDE World Chess Championship 1996,1996-06-06
FIDE World Chess Championship 1998,1998-01-02
FIDE World Chess Championship 2004,2004-06-18
FIDE World Chess Championship 2005,2005-09-27
First Battle of the Marne,1914-09-08
Golden Kamuy,2014-08-21
Grand Prix du Midi Libre 1981,1981-06-10
Grand Prix du Midi Libre 1982,1982-06-16
Grand Prix du Midi Libre 1983,1983-06-15
Grand Prix du Midi Libre 1984,1984-06-13
Grand Prix du Midi Libre 1985,1985-06-12
Grand Prix du Midi Libre 1986,1986-06-11
Grand Prix du Midi Libre 1987,1987-06-18
"Grave Concerns: Death, Landscape, and Locality in Medieval Society",2018-07-13
Hakata Tonkotsu Ramens,2018-01-12
Homo sapiens,-200000-01
Hurricane Anita,1977-08-29
Ich heirate eine Familie,1983-11-03
Imperial Trans-Antarctic Expedition,1914-01-01
Imperial Trans-Antarctic Expedition,1914-08-08
Japan National Route 197,1963-01-01
Japan National Route 269,1965-01-01
Japan National Route 295,1970-01-01
Japan National Route 338,1975-01-01
Japan National Route 350,1975-01-01
Japan National Route 390,1975-01-01
Japan National Route 436,1982-01-01
Japan National Route 499,1993-01-01
Japan National Route 57,1963-01-01
Margaret Edwards Award,1988-01-01
Meet the Press,1947-11-06
Miss USA 2013,2013-06-16
Modern pentathlon at the 2016 Summer Olympics,2016-08-18
Monsuno,2012-02-23
Mortal Kombat,1992-01-01
Movistar 2017,2017-01-01
Munich massacre,1972-09-05
Neuroscience 2017,2017-11-11
Neuroscience 2019,2019-10-19
New Kids on the Block: Live,2008-09-10
Night Court,1984-01-04
Nimrod Expedition,1907-08-01
Nintendo,1889-01-01
Octreotide as Palliative Therapy for Cancer-Related Bowel Obstruction That Cannot Be Removed by Surgery,1999-10-01
Oh My G!,2015-01-19
Operation Harpoon,1942-06-12
"Pemetrexed Disodium in Treating Patients With Recurrent Malignant Gliomas, Primary CNS Lymphoma, or Brain Metastases",2005-11-01
Pretty Little Liars,2010-06-08
Progressive Nation 2009,2009-07-24
Roll on the Red Tour,2004-06-05
Romanesque art,1000-01-01
Rowing at the 2016 Summer Olympics,2016-08-06
Saturday Night Live,1975-10-11
Second voyage of HMS Beagle,1831-12-27
Siege of Detroit,1812-08-15
Siege of Los Angeles,1846-09-22
Siege of Petropavlovsk,1854-08-18
Ski jumping at the 1994 Winter Olympics,1994-02-20
Slovenian women's national road cycling team 1993,1993-01-01
Slovenian women's national road cycling team 1994,1994-01-01
Slovenian women's national road cycling team 1995,1995-01-01
Slovenian women's national road cycling team 1996,1996-01-01
Slovenian women's national road cycling team 1997,1997-01-01
Slovenian women's national road cycling team 1998,1998-01-01
Slovenian women's national road cycling team 1999,1999-01-01
Slovenian women's national road cycling team 2000,2000-01-01
Slovenian women's national road cycling team 2001,2001-01-01
Slovenian women's national road cycling team 2002,2002-01-01
Slow Start,2018-01-07
Smallville,2001-10-16
Super High Roller Bowl V,2018-12-17
The 2018 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies,2018-06-01
The 22nd ACM Conference on Computer-Supported Cooperative Work and Social Computing,2019-11-09
"The 42nd IEEE International Conference on Acoustics, Speech and Signal Processing",2017-03-05
The 55th annual meeting of the Association for Computational Linguistics,2017-07-30
The 58th annual meeting of the Association for Computational Linguistics,2020-07-05
The Bat,1981-04-26
The Larry Sanders Show,1992-08-15
The PACE-MI Registry Study - Outcomes of Beta-blocker Therapy After Myocardial Infarction,2009-05-01
The Sims,2000-01-01
Thirty-Fourth AAAI Conference on Artificial Intelligence,2020-02-07
Thirty-seventh International Conference on Machine Learning,2020-07-12
Twentieth Conference on Neural Information Processing Systems,2006-12-04
Twenty-eighth Conference on Neural Information Processing Systems,2014-12-08
Twenty-fifth Conference on Neural Information Processing Systems,2011-12-12
Twenty-fourth Conference on Neural Information Processing Systems,2010-12-06
Twenty-ninth Conference on Neural Information Processing Systems,2015-12-07
Twenty-Second Annual Conference on Neural Information Processing Systems,2008-12-08
Typhoon Kalmaegi,2025-10-31
Uchi no Maid ga Uzasugiru!,2016-08-25
Vatalanib in Treating Patients With Recurrent or Progressive Meningioma,2006-05-01
"Women, Status and Power in Medieval Society",2017-06-30
World Chess Championship 1927,1927-11-30
World Chess Championship 1929,1929-11-12
World Chess Championship 1958,1958-03-04
World War I,1914-07-28
