Subject,Object
Epsilon Eridani b,310.94
ESO 268-34,1.0997
ESO 320-35,0.4925
ESO 323-18,0.1772
ESO 427-34,1.2181
ESO 428-28,0.0467
ESO 488-60,0.4742
ESO 572-49,0.2019
G 115-42,99.1286
G 130-68,51.8335
G 169-29,95.5605
G 210-2,46.2
G 253-6,76.3524
G 29-69,31.1699
G 68-5,60.6055
G 75-30,43.5106
Gamma Doradus,48.87
Gamma Doradus,48.8984
Gamma Doradus,48.9494
Gamma Doradus,49.26
Gamma Doradus,51
Gliese 174,75.5395
Gliese 208,83.2
Gliese 208,87.4367
Gliese 208,87.66
Gliese 208,87.9
Gliese 208,88.97
Gliese 436 b,102.5015
GUVV J004033.8-445936.9,0.1068
GUVV J052337.8-485917.4,1.3499
GUVV J064856.6-360215.8,0.2216
GUVV J120642.5-075909.1,0.6549
GUVV J142627.0+321540.7,0.2044
GUVV J154603.5-125117.5,0.1501
GUVV J164725.0-015505.9,0.1894
GUVV J225334.9-394830.4,0.1704
HAT-P-7,2.9031
HAT-P-7,2.99
HAT-P-7,2.9991
HD 109749 b,15.824
HD 125040,30.65
HD 125040,30.99
HD 14433,0.3525
HD 149026 b,13.1526
HD 208313,49.0224
HD 23089,3.29
HD 23089,3.4
HD 23089,4.08
HD 27894,22.79
HD 27894,22.791
HD 27894,22.8888
HD 27894,23.6
HD 285497,0.6979
HD 352059,0.6278
HD 92207,0.4601
HD 96064,38.1125
IC 756,0.0626
IK Tauri,3.5114
Iota2 Librae,11.5381
IRC+10420,0.5824
Kapteyn's Star,254.1986
Kapteyn's Star,254.2263
Kapteyn's Star,255.26
Kapteyn's Star,255.66
Kapteyn's Star,256.7
KIC 6445601,0.4163
KIC 7819024,0.535
L 1159-16,223.6349
LGGS J013401.91+303819.3,0.0268
LP 229-30,69.4569
LP 275-68,58.8819
LP 377-100,44.0681
LP 625-34,88.7193
LP 98-79,100.293
Messier 61,0.7805
NGC 2232,3.071
NGC 2547,2.54
NGC 2547,2.5438
NGC 4235,0.158
NGC 6281,1.8716
NGC 6793,1.6672
NGC 7213,0.8341
Nu Arietis,11.7251
Parumleo,3.5949
PGC 55844,0.2482
PGC 57093,1.1992
PGC 58501,1.6999
PGC 62346,0.2712
PGC 62702,0.1399
PGC 66558,1.6296
PGC 69307,0.2578
QW Puppis,46.1
QW Puppis,46.67
QW Puppis,46.9031
QW Puppis,47.22
QW Puppis,47.9427
R Cassiopeiae,5.3417
R Cassiopeiae,5.7423
R Cassiopeiae,7.95
R Cassiopeiae,9.37
R Dra,1.5101
R Hydrae,4.4682
R Pegasi,2.83
Ross 776,49.2145
S Serpentis,3.17
SDSS J122114.17+090338.5,0.1004
Sigma Draconis,173.2405
Sigma Draconis,173.41
Sigma Draconis,173.4939
Sigma Draconis,173.6
Sigma Draconis,173.77
Sigma Draconis,174.3
TYC 1601-1491-1,1.3856
TYC 1609-1518-1,17.6477
TYC 3002-501-1,0.7289
TYC 4479-446-1,1.5041
TYC 4687-2279-1,1.2466
TYC 5127-2055-1,1.3519
U Herculis,1.7491
U Orionis,1.52
U Orionis,2.29
U Orionis,3.4924
U Orionis,4.6232
UGC 3580,2.6297
UGC 6818,1.2844
UGC 7129,1.1415
UGC 7845,0.8353
UGC 7942,1.0313
UGC 8053,2.3166
UW Canis Majoris,0.6768
UW Canis Majoris,0.8549
UW Canis Majoris,1.09
UW Canis Majoris,1.71
V* AA Cnc,24.1062
V* AN CrB,32.6261
V* CG Phe,5.186
V* CW UMa,74.8614
V* EV Vul,0.408
V* EW Dra,92.8976
V* GN Sge,2.2734
V* MM Tau,7.276
V* PS Tau,6.4748
V* QU CMa,0.51
V* QW Tau,7.35
V* V346 Tau,7.797
V* V396 Vir,0.0178
V* V397 Vir,0.0329
V* V423 Tau,1.7781
V* V857 Cen,93.0715
V* VW CMa,0.6386
V* WZ Sex,2.0611
V4381 Sagittarii,0.5674
VB 10,168.962
Vega,0.11
Vega,128.2
Vega,128.93
Vega,129.7
Vega,130.23
Wolf 1494,61.1599
