Subject,Object
IRNSS-1I,Indian Space Research Organisation
Italian battleship Conte di Cavour,German Navy
Italian battleship Conte di Cavour,italian navy
Italian battleship Giulio Cesare,Royal Navy
Ivvavik National Park,Parks Canada
James Webb Space Telescope,National Aeronautics and Space Administration
Kaigan Line,Kobe City Transportation Bureau
Kassel-Wilhelmshöhe station,db infrago
Kassel-Wilhelmshöhe station,DB Station&Service
Kerava railway station,finnish transport agency
Klondike Gold Rush National Historical Park,"national national parks servicepark service, nps"
Kluane National Park and Reserve,Parks Canada
Kootenai National Forest,United States Forest Service
Kosmos 1001,Soviet space program
Kosmos 1074,Soviet space program
Kosmos 212,Soviet space program
Kosmos 573,Soviet space program
Kosmos 613,Soviet space program
Kosmos 638,Soviet space program
Kosmos 670,Soviet space program
Kosmos 672,Soviet space program
Kosmos 772,Soviet space program
Koşu railway station,İZBAN A.Ş.
Köln-Buchforst station,DB Netz
Kūkō Line,Fukuoka City Transportation Bureau
Lakeview,Utah Transit Authority
Lanyu Power Plant,Taiwan Power Company
Leipzig Hauptbahnhof,db infrago
Leipzig Hauptbahnhof,db station&service
Leipzig Hauptbahnhof,ece
Line 1,Chengdu rail transit Group Company Limited
Line 10,Beijing Mass Transit Railway Operation Corporation Limited
Line 13,Beijing Mass Transit Railway Operation Corporation Limited
Line 7,Chengdu rail transit Group Company Limited
Line 8,Beijing Mass Transit Railway Operation Corporation Limited
Line S9,Trenord
Lowell National Historical Park,"national national parks servicepark service, nps"
LSWR 177-class no. 177,London and South Western Railway
LSWR 177-class no. 179,London and South Western Railway
LSWR 177-class no. 182,London and South Western Railway
LSWR 177-class no. 185,London and South Western Railway
LSWR 177-class no. 186,London and South Western Railway
LSWR 177-class no. 188,London and South Western Railway
Lunar Atmosphere and Dust Environment Explorer,National Aeronautics and Space Administration
Main Street,Utah Transit Authority
Malheur National Forest,United States Forest Service
Mavişehir railway station,İZBAN A.Ş.
Meijō Line,Transportation Bureau City of Nagoya
Menemen railway station,İZBAN A.Ş.
Menemen railway station,tcdd taşımacılık
MESSENGER,National Aeronautics and Space Administration
Minas Geraes,Brazilian Navy
Mohammed VI - B,royal centre for remote sensing
Mountaineer Field at Milan Puskar Stadium,West Virginia University
Møllefossen power station,Småkraft AS
München Neuperlach Süd station,Münchner Verkehrsgesellschaft mbH (MVG)
München Ost station,DB Netz
Naldöken railway station,İZBAN A.Ş.
Namboku Line,Sapporo City Transportation Bureau
Namboku Line,Sendai City Transportation Bureau
Natural Bridges Visitor Center,National Park Service
Naval Live Oaks Reservation,United States Navy
Ninh Thuận 2 Nuclear Power Plant,Vietnam Electricity
Nord 3.101,Chemins de fer du Nord
Nord 3.1401 and 3.1402,SNCF
Nord 3.1501 and 3.1502,SNCF
Nord 3.999,SNCF
Nuclear Spectroscopic Telescope Array,National Aeronautics and Space Administration
Nuremberg Central Station,DB Station&Service
OA vz. 30,armed forces of czechoslovakia
Offenbach-Kaiserlei station,db station&service
Olympic National Forest,United States Forest Service
Osaka Metro Chūō Line,Osaka Metro
Osnabrück Central Station,WestfalenBahn
Ostkreuz,DB Station&Service
Osvatn power station,Småkraft AS
Ouest 901 and 902,Chemins de fer de l'Ouest
Palmer Station,america
Parks Reserve Forces Training Area,United States Army
PAZ,Hisdesat
PLM 241.B.1,Compagnie des chemins de fer de Paris à Lyon et à la Méditerranée
PLM 6001,SNCF
PLM C.1 and C.2,Compagnie des chemins de fer de Paris à Lyon et à la Méditerranée
Prince Albert National Park,Parks Canada
Prince Leopold Island Migratory Bird Sanctuary,Canadian Wildlife Service
Qimei Power Plant,Taiwan Power Company
Quebec Terrace Park,Montgomery Parks
QUESS,China National Space Administration
Rabenauer Grund power station,Enso Energie Sachsen Ost
RB 11,DB Regio Baden-Württemberg
RB 11,DB Regio Nordost
RB 13,Go-Ahead Baden-Württemberg GmbH
RB 16,Go-Ahead Baden-Württemberg GmbH
RB 17A,Abellio Rail Baden-Württemberg
RB 17C,Abellio Rail Baden-Württemberg
RB 18,Abellio Rail Baden-Württemberg
RB 31,DB Regio Südost
RB 56,Bentheimer Eisenbahn
RB 56,Hohenzollerische Landesbahn
RB 57,Hohenzollerische Landesbahn
RB 6,cantus Verkehrsgesellschaft
RB 61,DB Regio Mitte
RB 7,cantus Verkehrsgesellschaft
RB 8,cantus Verkehrsgesellschaft
Redwood Meadow Ranger Station,"national national parks servicepark service, nps"
Redwood Meadow Ranger Station,National Park Service
Redwood National and State Parks,ca department of parks recreation
Redwood National and State Parks,"national national parks servicepark service, nps"
Republic Records,"Republic Records, Inc."
Richardson Lake Migratory Bird Sanctuary,Canadian Wildlife Service
Robertson Oval,cricket new south wales
Robertson Oval,Cricket NSW
Rohini Satellite RS-1,Indian Space Research Organisation
S1,S-Bahn Berlin GmbH
S2,S-Bahn Berlin GmbH
S25,S-Bahn Berlin GmbH
S45,S-Bahn Berlin GmbH
Saddlebrook Park,Montgomery Parks
Sam Houston National Forest,United States Forest Service
SANAE IV,sanap
Sangre de Cristo Wilderness,forest service
Sangre de Cristo Wilderness,"national national parks servicepark service, nps"
Sangre de Cristo Wilderness,National Park Service
SAOCOM 1A,Comisión Nacional de Actividades Espaciales
Sentinel-1B,esa
Sentinel-1B,European Space Agency
Sentinel-3A,European Space Agency
Sentinel-3B,European Space Agency
SES-14,SES S.A.
Sierra Army Depot,United States Army
Siuslaw National Forest,United States Forest Service
SMH Santa Elena,Imperial German Navy
SMS Helgoland,Imperial German Navy
SMS Ostfriesland,german imperial navy
SMS Ostfriesland,Imperial German Navy
SMS Rheinland,Imperial German Navy
SMS Thüringen,german imperial navy
SMS Thüringen,Imperial German Navy
SMS Westfalen,german imperial navy
SMS Westfalen,Imperial German Navy
SNCF 232.P.1,SNCF
SNCF 232.U.1,SNCF
SNCF 5-230.E.93,SNCF
Solar and Heliospheric Observatory,National Aeronautics and Space Administration
Solar Dynamics Observatory,Goddard Space Flight Center
Soyuz 15,Soviet space program
Soyuz 18a,Soviet space program
Soyuz 2,Soviet space program
Soyuz 26,Soviet space program
Soyuz 29,Soviet space program
Soyuz 33,Soviet space program
Soyuz T-1,Soviet space program
Soyuz T-15,Soviet space program
Soyuz T-5,Soviet space program
Soyuz TM-1,Roscosmos State Corporation
Soyuz TM-3,Soviet space program
Soyuz TM-8,Soviet space program
Soyuz TMA-10,Roscosmos State Corporation
Soyuz TMA-16,Roscosmos State Corporation
Soyuz TMA-18,Roscosmos State Corporation
Soyuz TMA-2,Roscosmos State Corporation
Soyuz TMA-22,Roscosmos State Corporation
Soyuz TMA-4,Roscosmos State Corporation
Soyuz TMA-5,Roscosmos State Corporation
Soyuz TMA-6,Roscosmos State Corporation
Soyuz TMA-7,Roscosmos State Corporation
SS Huntsend,british royal navy
SS Huntsend,Royal Navy
Strathmore Park,Montgomery Parks
Superbird-B3,SKY Perfect JSAT Group
Svanemølle Power Station,Ørsted
Tashan Power Plant,Taiwan Power Company
Terra Nova Migratory Bird Sanctuary,Canadian Wildlife Service
Thaidene Nëné National Park Reserve,Parks Canada
Towne Centre Boulevard,Utah Transit Authority
Transatlantic Records,Transatlantic Records Ltd.
Trolleybuses in Biel/Bienne,Verkehrsbetriebe Biel/Transports publics biennois
Trolleybuses in Lucerne,vbl
Trolleybuses in Lucerne,Verkehrsbetriebe Luzern
Trolleybuses in St. Gallen,Verkehrsbetriebe der Stadt St. Gallen
Tumacácori National Historical Park,"national national parks servicepark service, nps"
Tunghsiao Power Plant,Taiwan Power Company
Typhoon-class submarine,military maritime fleet of the ussr
Typhoon-class submarine,military-maritime fleet of the russian federation
University Place,Utah Transit Authority
USS Ganadoga,u.s. navy
USS Ganadoga,United States Navy
USS Keokuk,United States Navy
USS Kittanning,United States Navy
USS Kittaton,u.s. navy
USS Kittaton,United States Navy
USS Manistee,United States Navy
USS Mascoutah,United States Navy
USS Mecosta,United States Navy
USS Mishawaka,United States Navy
USS Muskegon,United States Navy
USS Nanticoke,United States Navy
USS Natahki,u.s. navy
USS Natahki,United States Navy
USS Natick,United States Navy
Uwharrie National Forest,United States Forest Service
Vuntut National Park,Parks Canada
Waco Mammoth National Monument Welcome Center,National Park Service
Wapping railway station,arriva rail london
Warner Valley Ranger Station,"national national parks servicepark service, nps"
Warner Valley Ranger Station,National Park Service
Wasserburg power station,Verbund
Western Hall,western illinois fighting leathernecks
Western Hall,Western Illinois Leathernecks
White Sands National Park Visitor Center,National Park Service
Wikidata,wikimedia foundation
Wikimedia Incubator,langcom
Wikimedia project,wikimedia foundation
Wild Basin Ranger Station,National Park Service
Wilkinson Microwave Anisotropy Probe,National Aeronautics and Space Administration
État 241-101,SNCF
