Subject,Object
Parc des Princes,1972-05-25
Park Güell,1926-01-01
Parsons Green tube station,1880-03-01
Passyunk Avenue Bridge,1983-01-01
patinoire de Caen la mer,1971-12-01
patinoire de Mériadeck,1981-01-01
patinoire René Froger,1968-12-22
Pegasus Bridge,1934-01-01
Pijnacker Centrum,2006-09-10
Ponto do Pocinho,1909-07-04
PPG Paints Arena,2010-08-18
Prinsenlaan,1983-05-28
Puumalansalmi Bridge,1995-10-31
Rashtrapati Bhavan,1929-01-01
Regent Centre Interchange,1981-05-10
Reichstag building,1894-12-01
Rheinstadion,1925-01-01
RingCentral Coliseum,1966-09-18
Robert F. Kennedy Memorial Stadium,1961-10-01
Robertson Oval,1878-01-01
Romeynshof,1983-05-28
Rügen Airport,1982-01-01
S1,1985-01-01
S2,1984-01-01
S25,1995-01-01
S45,1993-01-01
Saint Isaac's Cathedral,1858-05-30
Shayba Arena,2013-01-01
Smithfield Street Bridge,1883-03-19
Straubing Wallmühle Airport,1972-01-01
Suncoast Hotel and Casino,2000-09-12
Surrey Quays railway station,1869-01-01
Swiss Transport Museum,1959-01-01
Taipei Arena,2005-01-01
Tamsui Line,1901-08-25
Tempoku Line,1914-01-01
The Dorchester,1931-01-01
Throgs Neck Bridge,1961-01-11
Tianxingzhou Yangtze River Bridge,2009-12-26
Trolleybuses in Biel/Bienne,1940-10-19
Trolleybuses in Lucerne,1941-12-07
Twickenham Stoop,1963-11-16
UNF Arena,1993-01-16
Union Depot,1902-01-01
University Avenue Bridge,1930-01-01
Vaillant Arena,1979-01-01
Victoria tube station,1868-12-24
Vikingskipet,1992-12-19
Villa Flora,1995-01-01
VTB Arena,2019-07-06
Wapping railway station,1869-12-07
Wapping railway station,2010-01-01
Waterloo tube station,1898-01-01
Waverley Park,1970-01-01
Wembley Stadium,1923-04-28
West Ham station,1901-01-01
West Ham station,1901-02-01
Western Hall,1964-01-01
White Auditorium,1941-01-01
White City Stadium,1908-04-27
Wikidata,2012-10-29
Willow Tearooms,1903-01-01
Woosung Road,1875-07-01
Wuhu Yangtze River Bridge,2000-09-30
Xindian railway line,1921-01-22
Ziegelgraben Bridge,1935-07-01
Øresund Bridge,2000-07-01
