Subject,Object
House of Cards,Frank Underwood
Ich heirate eine Familie,Angelika Schumann
Little Red Riding Hood,big bad wolf
Little Red Riding Hood,little red cap
Marco Polo,Susan Foreman
Mario franchise,Bowser Jr.
Mario franchise,Princess Daisy
Mega Man,albert w. wily
Mega Man,dln-001
Mega Man,Dr. Wily
Mega Man,list of mega man zx characters
Mega Man,proto man
Mega Man,Zero
Mega Man X,zero
Mortal Kombat,baraka
Mortal Kombat,bi-han
Mortal Kombat,cetrion
Mortal Kombat,cyrax
Mortal Kombat,d'vorah
Mortal Kombat,daegon
Mortal Kombat,erron black
Mortal Kombat,general shao
Mortal Kombat,geras
Mortal Kombat,goro
Mortal Kombat,hanzo hasashi
Mortal Kombat,jackson briggs
Mortal Kombat,john carlton
Mortal Kombat,kano
Mortal Kombat,keeper of time
Mortal Kombat,kitana
Mortal Kombat,kollector
Mortal Kombat,kotal kahn
Mortal Kombat,kung lao
Mortal Kombat,liu kang
Mortal Kombat,meat
Mortal Kombat,motaro
Mortal Kombat,quan chi
Mortal Kombat,raiden
Mortal Kombat,reptile
Mortal Kombat,sektor
Mortal Kombat,shang tsung
Mortal Kombat,skarlet
Mortal Kombat,smoke
Mortal Kombat,sonya blade
Mortal Kombat,taven
Nabucco,Nabucco
New Testament,christ
Patterns of Force,bones
Patterns of Force,captain james t. kirk
Patterns of Force,chief engineer scott
Patterns of Force,commander spock
Patterns of Force,ensign nyota uhura
Patterns of Force,ensign pavel chekov
Pippi Longstocking,Pippi Longstocking
Pulp Fiction,butch coolidge
Pulp Fiction,esmerelda villalobos
Pulp Fiction,jules winnfield
Pulp Fiction,marcellus wallace
Pulp Fiction,mia wallace
Pulp Fiction,the wolf
Pulp Fiction,vincent vega
Ryanverse,ding chavez
Ryanverse,jack ryan jr.
Ryanverse,john a. clark
Saving Mr. Banks,dame julie elizabeth andrews
Saving Mr. Banks,dick van dyke
Saving Mr. Banks,don da gradi
Saving Mr. Banks,miss travers
Saving Mr. Banks,richard m. sherman
Saving Mr. Banks,robert b. sherman
Saving Mr. Banks,walt disney
Smallville,alexander luthor
Smallville,alicia baker
Smallville,aquaman
Smallville,bart allen
Smallville,bizarro
Smallville,brain interactive construct
Smallville,chloe anne sullivan
Smallville,clark kent
Smallville,clark luthor
Smallville,cor-vex
Smallville,davis bloome
Smallville,dr. swann
Smallville,eben kent
Smallville,elastic lad
Smallville,general lane
Smallville,general zod
Smallville,green arrow
Smallville,helen bryce
Smallville,henry james olsen
Smallville,jason teague
Smallville,kara kent
Smallville,lana lang
Smallville,lionel luthor
Smallville,lois joanne lane
Smallville,lutessa lena luthor
Smallville,ma kent
Smallville,pete ross
Smallville,raya
Smallville,whitney fordman
Song of the South,br'er bear
Song of the South,br'er fox
Song of the South,br'er rabbit
Star Wars: Episode I – The Phantom Menace,anakin
Star Wars: Episode I – The Phantom Menace,chancellor palpatine
Star Wars: Episode I – The Phantom Menace,padme amidala
Star Wars: Episode I – The Phantom Menace,shmi skywalker
The 100,Lexa
The City on the Edge of Forever,bones
The City on the Edge of Forever,captain james t. kirk
The City on the Edge of Forever,carl
The City on the Edge of Forever,chief engineer scott
The City on the Edge of Forever,commander kyle
The City on the Edge of Forever,commander spock
The City on the Edge of Forever,edith keeler
The City on the Edge of Forever,ensign nyota uhura
The City on the Edge of Forever,hikaru sulu
The City on the Edge of Forever,rodent
The Edge of Destruction,Susan Foreman
The Expanse,Joe Miller
The Galileo Seven,bones
The Galileo Seven,captain james t. kirk
The Galileo Seven,chief engineer scott
The Galileo Seven,commander spock
The Galileo Seven,ensign nyota uhura
The Galileo Seven,hikaru sulu
The Three Caballeros,aracuan bird
The Three Caballeros,donald duck
The Three Caballeros,jose carioca
The Three Caballeros,josé francisco alisandro de lima y de la loma
The West Wing,Matt Santos
The West Wing,Mitch Bryce
Turn: Washington's Spies,George Washington
