Subject,Object
1969 Scottish Open Badminton Championships,1969-01-01
1969 Vuelta a Guatemala,1969-01-01
1969 Welsh International Badminton Championships,1969-01-01
1970 Italian Grand Prix,1970-09-06
1970 Vuelta a Guatemala,1970-01-01
1971 Danish general election,1971-09-21
1971 European Athletics Championships,1971-01-01
1971 Scottish Open Badminton Championships,1971-01-01
1971 Vuelta a Guatemala,1971-01-01
1974 Danish Badminton Championships,1974-01-01
1974 GDR Badminton Championships,1974-01-01
1974 German Open Badminton Championships,1974-01-01
1974 Monaco Grand Prix,1974-05-26
1975 Monaco Grand Prix,1975-05-11
1975 Toray Sillook Open,1975-01-01
1975 Uber Cup,1975-01-01
1976 American Airlines Tennis Games,1976-01-01
1976 American Airlines Tennis Games – Singles,1976-01-01
1976 Danish Badminton Championships,1976-01-01
1976 German Open Badminton Championships,1976-01-01
1976 Monaco Grand Prix,1976-05-30
1978 Bordeaux–Paris,1978-05-21
1978 GDR Badminton Championships,1978-01-01
1978 German Grand Prix,1978-07-30
1978 Uber Cup,1978-01-01
1979 ABN World Tennis Tournament,1979-01-01
1979 Bordeaux–Paris,1979-05-20
1979 Formula One season,1979-01-01
1979 German Grand Prix,1979-07-29
1980 Bordeaux–Paris,1980-05-18
1980 European Athletics Indoor Championships,1980-01-01
1980 GDR Badminton Championships,1980-01-01
1980 German Grand Prix,1980-08-10
1980 Milan–San Remo,1980-03-16
1981 Bordeaux–Paris,1981-05-17
1981 German Grand Prix,1981-08-02
1981 Uber Cup,1981-01-01
1982 Bordeaux–Paris,1982-05-23
1982 German Grand Prix,1982-08-08
1982 Thai Badminton Championships,1982-01-01
1983 Bordeaux–Paris,1983-05-28
1983 European Athletics Indoor Championships,1983-01-01
1983 European Grand Prix,1983-09-25
1983 German Grand Prix,1983-08-07
1983 German Open Badminton Championships,1983-01-01
1983 Thai Badminton Championships,1983-01-01
1984 African Badminton Championships,1984-01-01
1984 Bordeaux–Paris,1984-05-26
1984 Canadian Open Badminton Championships,1984-01-01
1984 European Grand Prix,1984-10-07
1984 German Grand Prix,1984-08-05
1984 German Open Badminton Championships,1984-01-01
1984 Thai Badminton Championships,1984-01-01
1985 Australian Grand Prix,1985-11-03
1985 Bordeaux–Paris,1985-05-25
1985 Clásica de San Sebastián,1985-08-16
1985 European Grand Prix,1985-10-06
1985 German Grand Prix,1985-08-04
1986 Australian Grand Prix,1986-10-26
1986 Boucles de la Mayenne,1986-01-01
1986 Bristol City Council election,1986-05-08
1986 European Athletics Indoor Championships,1986-01-01
1986 GDR Badminton Championships,1986-01-01
1986 German Grand Prix,1986-07-27
1986 Thai Badminton Championships,1986-01-01
1986 US Open Badminton Championships,1986-01-01
1987 Australian Grand Prix,1987-11-15
1987 Boucles de la Mayenne,1987-01-01
1987 Bristol City Council election,1987-05-07
1987 Canadian Open Badminton Championships,1987-01-01
1987 Clásica de San Sebastián,1987-08-12
1987 Dow Chemical Classic,1987-01-01
1987 Dow Chemical Classic – Singles,1987-01-01
1987 FA Cup Final,1987-05-16
1987 German Grand Prix,1987-07-26
1987 German Open Badminton Championships,1987-01-01
1987 Thai Badminton Championships,1987-01-01
1988 Australian Grand Prix,1988-11-13
1988 Boucles de la Mayenne,1988-01-01
1988 Bristol City Council election,1988-05-05
1988 Canadian Open Badminton Championships,1988-01-01
1988 Clásica de San Sebastián,1988-08-13
1988 Danish general election,1988-05-10
1988 European Athletics Indoor Championships,1988-01-01
1988 Spanish Open,1988-01-01
1988 Thai Badminton Championships,1988-01-01
1989 Canadian Open Badminton Championships,1989-01-01
1989 Milan–San Remo,1989-03-18
1989 Spanish Open,1989-01-01
1989 Thai Badminton Championships,1989-01-01
1990 Atlantic hurricane season,1990-01-01
1990 Australian Grand Prix,1990-11-04
1990 Bristol City Council election,1990-05-03
1990 Canadian Open Badminton Championships,1990-01-01
1990 Irish Open Badminton Championships,1990-01-01
1990 Thai Badminton Championships,1990-01-01
1991 Australian Grand Prix,1991-11-03
1991 Canadian Grand Prix,1991-06-02
1992 Canadian Open Badminton Championships,1992-01-01
1992 Internationaux de Strasbourg,1992-01-01
1992 Irish Open Badminton Championships,1992-01-01
1992 Thai Badminton Championships,1992-01-01
1992 Welsh International Badminton Championships,1992-01-01
1993 European Grand Prix,1993-04-11
1993 Internationaux de Strasbourg,1993-01-01
1993 Irish Open Badminton Championships,1993-01-01
1993 Thai Badminton Championships,1993-01-01
1994 Clásica de San Sebastián,1994-08-06
1994 Estonian Badminton Championships,1994-01-01
1994 Irish Open Badminton Championships,1994-01-01
1994 Texas gubernatorial election,1994-11-08
1994 Winter Olympics,1994-02-01
1995 Canadian Open Badminton Championships,1995-01-01
1995 European Grand Prix,1995-10-01
1995 Irish Open Badminton Championships,1995-01-01
1995 UCI Road World Championships,1995-01-01
1995 Welsh International Badminton Championships,1995-01-01
1996 Estonian Badminton Championships,1996-01-01
1996 European Grand Prix,1996-04-28
1996 Irish Open Badminton Championships,1996-01-01
1996 Welsh International Badminton Championships,1996-01-01
1996 WTA German Open,1996-01-01
1997,1997-01-01
1997 Boston Open Badminton Championships,1997-01-01
1997 Clásica de San Sebastián,1997-08-09
1997 Irish Open Badminton Championships,1997-01-01
1997 Monaco Grand Prix,1997-05-11
1997 Toray Pan Pacific Open,1997-01-01
1998 African Badminton Championships,1998-01-01
1998 Direct Line International Championships,1998-01-01
1998 FA Women's Cup Final,1998-01-01
1998 Illinois gubernatorial election,1998-11-03
1998 Irish Open Badminton Championships,1998-01-01
1998 Páginas Amarillas Open,1998-01-01
1998 Páginas Amarillas Open – Singles,1998-01-01
1998 US Open Badminton Championships,1998-01-01
1999 Clásica de San Sebastián,1999-08-07
1999 Direct Line International Championships,1999-01-01
1999 European Grand Prix,1999-09-26
2000 African Badminton Championships,2000-01-01
2000 Clásica de San Sebastián,2000-08-12
2000 DFS Classic,2000-01-01
2000 DFS Classic – Doubles,2000-01-01
2000 Direct Line International Championships,2000-01-01
2000 Energis Dutch Open,2000-01-01
2000 Scheldeprijs,2000-04-19
2001 Britannic Asset Management International Championships,2001-01-01
2001 Clásica de San Sebastián,2001-08-11
2001 Copa Colsanitas,2001-01-01
2001 Danish general election,2001-11-20
2001 Energis Open,2001-01-01
2001 FA Women's Cup Final,2001-01-01
2001 Pilot Pen Tennis,2001-01-01
2001 Scheldeprijs,2001-04-25
2001 Ten Days of Dawn,2001-01-01
2001 US Open Badminton Championships,2001-01-01
2002 BMW Open Badminton Championships,2002-01-01
2002 Energis Open,2002-01-01
2002 European Grand Prix,2002-06-23
2002 Ten Days of Dawn,2002-01-01
2002 Texas gubernatorial election,2002-11-05
2002 Toray Pan Pacific Open,2002-01-01
2003 Bitburger Open Badminton Championships,2003-01-01
2003 Clásica de San Sebastián,2003-08-09
2003 Copa Colsanitas,2003-01-01
2003 European Grand Prix,2003-06-29
2003 FA Women's Cup Final,2003-01-01
2003 MasterCard German Open,2003-01-01
2003 Monaco Grand Prix,2003-06-01
2003 Pilot Pen Tennis,2003-01-01
2003 Priority Telecom Open,2003-01-01
2003 Welsh International Badminton Championships,2003-01-01
2004 Bitburger Open Badminton Championships,2004-01-01
2004 Copa Colsanitas,2004-01-01
2004 FA Women's Cup Final,2004-01-01
2004 Iran International Badminton Championships,2004-01-01
2004 Ladies German Open,2004-01-01
2004 Pilot Pen Tennis,2004-01-01
2005 Australian Grand Prix,2005-03-06
2005 Bitburger Open Badminton Championships,2005-01-01
2005 Boston Open Badminton Championships,2005-01-01
2005 Danish general election,2005-02-08
2005 European Athletics Indoor Championships,2005-01-01
2005 European Grand Prix,2005-05-29
2005 Toray Pan Pacific Open,2005-01-01
2006 African Badminton Championships,2006-01-01
2006 Australian Grand Prix,2006-04-02
2006 FA Women's Cup Final,2006-01-01
2006 Grand Prix d'Isbergues,2006-09-17
2006 Illinois gubernatorial election,2006-11-07
2006 Okinawa gubernatorial election,2006-11-19
2006 Scheldeprijs,2006-04-12
2006 UCI Road World Championships,2006-01-01
2006 UCI Road World Championships – Women's road race,2006-09-23
2007 Boston Open Badminton Championships,2007-01-01
2007 Clásica de San Sebastián,2007-08-04
2007 Danish general election,2007-11-13
2007 European Athletics Indoor Championships,2007-01-01
2007 Grand Prix d'Isbergues,2007-09-23
2007 Iran International Badminton Championships,2007-01-01
2007 Pilot Pen Tennis,2007-01-01
2007 Toray Pan Pacific Open,2007-01-01
2008 Australian Grand Prix,2008-03-16
2008 Clásica de San Sebastián,2008-08-02
2008 Copa Colsanitas,2008-01-01
2008 FA Cup Final,2008-05-17
2008 French Road Cycling Cup,2008-01-01
2008 Giro di Lombardia,2008-10-18
2008 Grand Prix d'Isbergues,2008-09-21
2008 Monaco Grand Prix,2008-05-25
2008 Pilot Pen Tennis,2008-01-01
2008 Scheldeprijs,2008-04-16
2008 Toray Pan Pacific Open,2008-01-01
2008 US Open Badminton Championships,2008-01-01
2009 African Badminton Championships,2009-01-01
2009 Australian Grand Prix,2009-03-29
2009 Copa Sony Ericsson Colsanitas,2009-01-01
2009 European Grand Prix,2009-08-23
2009 Giro di Lombardia,2009-10-17
2009 Grand Prix d'Isbergues,2009-09-20
2009 Irish Badminton Championships,2009-01-01
2009 Legg Mason Tennis Classic,2009-01-01
2009 Legg Mason Tennis Classic – Doubles,2009-01-01
2009 Pilot Pen Tennis,2009-01-01
2009 Scheldeprijs,2009-04-15
2009 Toray Pan Pacific Open,2009-01-01
2009 Virginia gubernatorial election,2009-11-03
2010 African Badminton Championships,2010-01-01
2010 Australian Grand Prix,2010-03-28
2010 Badminton World Championships,2010-01-01
2010 European Athletics Championships,2010-01-01
2010 Grand Prix d'Isbergues,2010-09-19
2010 Toray Pan Pacific Open,2010-01-01
2010 US Open Badminton Championships,2010-01-01
2011 African Badminton Championships,2011-01-01
2011 Australian Grand Prix,2011-03-27
2011 Badminton World Championships,2011-01-01
2011 FA Cup Final,2011-05-14
2011 Grand Prix d'Isbergues,2011-09-18
2011 Hokkaido gubernatorial election,2011-04-10
2011 Osaka gubernatorial election,2011-11-27
2011 southern Israel cross-border attacks,2011-08-18
2011 Toray Pan Pacific Open,2011-01-01
2011 UCI Road World Championships,2011-01-01
2011 UCI Road World Championships – Women's road race,2011-09-24
2012 Clásica de San Sebastián,2012-08-14
2012 Copa Sony Ericsson Colsanitas,2012-01-01
2012 European Grand Prix,2012-06-24
2012 Grand Prix d'Isbergues,2012-09-16
2012 Monaco Grand Prix,2012-05-27
2012 New Haven Open at Yale,2012-01-01
2012 Tokyo gubernatorial election,2012-12-16
2012 Toray Pan Pacific Open,2012-01-01
2012 UCI Road World Championships,2012-01-01
2012 UCI Road World Championships – Women's road race,2012-09-22
2012 United States House of Representatives elections in Hawaii,2012-11-06
2013 Australian Badminton Championships,2013-01-01
2013 Australian Grand Prix,2013-03-17
2013 Badminton World Championships,2013-01-01
2013 Copa Colsanitas,2013-01-01
2013 FA Women's Cup Final,2013-05-26
2013 Grand Prix d'Isbergues,2013-09-22
2013 La Flèche Wallonne Féminine,2013-04-17
2013 New Haven Open at Yale,2013-01-01
2013 Virginia gubernatorial election,2013-11-05
2014 AFC Women's Asian Cup qualification,2014-01-01
2014 Australian Badminton Championships,2014-01-01
2014 Badminton World Championships,2014-01-01
2014 Connecticut Open,2014-01-01
2014 Grand Prix d'Isbergues,2014-09-21
2014 Indian general election in Chhattisgarh,2014-01-01
2014 Indian general election in Gujarat,2014-01-01
2014 Indian general election in Himachal Pradesh,2014-05-07
2014 Indian general election in Karnataka,2014-01-01
2014 Indian general election in Kerala,2014-05-01
2014 Indian general election in Maharashtra,2014-01-01
2014 Indian general election in Tripura,2014-01-01
2014 Indiana Fever season,2014-01-01
2014 Irish Badminton Championships,2014-01-01
2014 La Flèche Wallonne,2014-04-23
2014 La Flèche Wallonne Féminine,2014-04-23
2014 Malaysia Super Series Premier,2014-01-01
2014 Monaco Grand Prix,2014-05-25
2014 Tokyo gubernatorial election,2014-02-09
2014 United States House of Representatives election in Guam,2014-06-29
2014 United States House of Representatives election in South Dakota,2014-11-04
2014 United States House of Representatives elections,2014-11-04
2015 ATP Challenger 2001 Team Padova,2001-01-01
2015 Australian Badminton Championships,2015-01-01
2015 Badminton World Championships,2015-01-01
2015 Connecticut Open,2015-01-01
2015 Connecticut Sun season,2015-01-01
2015 Danish general election,2015-06-18
2015 Florida Gators volleyball team,2015-01-01
2015 Gent–Wevelgem,2015-03-29
2015 Gimcheon Open ATP Challenger,2015-01-01
2015 Giro del Piemonte,2015-10-02
2015 Heilbronner Neckarcup,2015-01-01
2015 Indiana Fever season,2015-01-01
2015 Los Angeles Sparks season,2015-01-01
2015 Malaysia Super Series Premier,2015-01-01
2015 MercedesCup,2015-01-01
2015 Milan – San Remo,2015-03-22
2015 Nielsen Pro Tennis Championships,2015-01-01
2015 OEC Kaohsiung,2015-01-01
2015 Paris–Roubaix,2015-04-12
2015 Penn State Nittany Lions women's volleyball team,2015-01-01
2015 Toray Pan Pacific Open,2015-01-01
2015 UCI World Tour,2015-01-01
2016 BYU Cougars men's volleyball team,2016-01-01
2016 BYU Cougars women's volleyball team,2016-01-01
2016 Clásica de San Sebastián,2016-07-30
2016 Connecticut Open,2016-01-01
2016 Estonian presidential election,2016-08-29
2016 European Grand Prix,2016-06-19
2016 Gambian presidential election,2016-12-01
2016 Kiribati presidential election,2016-03-09
2016 La Flèche Wallonne Féminine,2016-04-20
2016 Ljubljana-Domžale-Ljubljana TT,2016-06-10
2016 Malaysia Super Series Premier,2016-01-01
2016 MercedesCup,2016-01-01
2016 Milan–San Remo,2016-03-19
2016 New York and New Jersey bombings,2016-09-17
2016 Toray Pan Pacific Open,2016-01-01
2016 United States presidential election in Pennsylvania,2016-11-08
2016 World Single Distance Speed Skating Championships – Men's 500 metres,2016-02-14
2016 World Single Distance Speed Skating Championships – Men's 5000 metres,2016-02-01
2016 World Single Distance Speed Skating Championships – Men's mass start,2016-02-14
2016 World Single Distance Speed Skating Championships – Women's 1500 metres,2016-02-14
2016 World Single Distance Speed Skating Championships – Women's 500 metres,2016-02-13
2016 World Single Distance Speed Skating Championships – Women's 5000 metres,2016-02-12
2016 World Single Distance Speed Skating Championships – Women's team pursuit,2016-02-13
2017 Boucles de l'Aulne,2017-05-28
2017 BYU Cougars men's volleyball team,2017-01-01
2017 Clásica de San Sebastián,2017-07-29
2017 Connecticut Open,2017-01-01
2017 European Athletics Indoor Championships,2017-01-01
2017 FA Women's Cup Final,2017-05-13
2017 French Road Cycling Cup,2017-01-01
2017 Fyen Rundt,2017-06-10
2017 GP Cham-Hagendorn,2017-05-21
2017 Gran Premio di Lugano,2017-05-07
2017 Grand Prix de Fourmies,2017-09-03
2017 Grand Prix Impanis-Van Petegem,2017-09-16
2017 Har Adar shooting,2017-09-26
2017 Kuurne–Brussels–Kuurne,2017-02-26
2017 La Flèche Wallonne,2017-04-19
2017 Las Vegas shooting,2017-10-01
2017 Ljubljana-Domžale-Ljubljana TT,2017-06-09
2017 Milano–Torino,2017-10-05
2017 Milan–San Remo,2017-03-18
2017 Minnesota Lynx season,2017-01-01
2017 Nasiriyah attacks,2017-09-14
2017 Paris–Roubaix,2017-04-09
2017 Paris–Troyes,2017-03-12
2017 Port Authority Bus Terminal explosion,2017-12-11
2017 Slovenian presidential election,2017-12-01
2017 Sundvolden Grand Prix,2017-05-06
2017 Toray Pan Pacific Open,2017-01-01
"2017 Tour de France, Stage 8",2017-07-08
"2017 Tour de France, Stage 9",2017-07-09
2017 Tre Valli Varesine,2017-10-03
2017 UCI Europe Tour,2017-01-01
2017 UEFA Women's Champions League Final,2017-06-01
2017 Utah Utes volleyball team,2017-01-01
"2017 Vuelta a España, Stage 15",2017-09-03
"2017 Vuelta a Guatemala, Stage 6",2017-10-28
2017 Women's European Volleyball Championship qualification,2017-01-01
2017 ZLM Tour,2017-04-15
2017–18 USC Trojans men's basketball team,2017-01-01
2018 AFC Women's Asian Cup qualification,2018-01-01
2018 Australian Badminton Championships,2018-01-01
2018 Australian Grand Prix,2018-03-25
2018 Badminton World Championships,2018-01-01
2018 Bora-Hansgrohe,2018-01-01
2018 Clásica de San Sebastián,2018-08-04
2018 Connecticut Open,2018-01-01
2018 Erondegemse Pijl,2018-08-04
2018 European Junior Badminton Championships,2018-01-01
2018 European Rowing Championships,2018-01-01
2018 FA Women's Cup Final,2018-05-05
2018 Georgian presidential election,2018-10-01
2018 Giro d'Italia Stage 16,2018-05-22
2018 Giro del Piemonte,2018-10-11
2018 Himmerland Rundt,2018-04-28
2018 La Flèche Wallonne,2018-04-18
2018 Le Samyn,2018-02-27
2018 Magnitogorsk building collapse,2018-12-31
2018 Milan–San Remo,2018-03-17
2018 Montenegrin presidential election,2018-01-01
2018 Paris–Roubaix,2018-04-08
2018 Paris–Troyes,2018-03-11
2018 Skive-Løbet,2018-04-29
2018 Sundvolden Grand Prix,2018-05-05
2018 Toray Pan Pacific Open,2018-01-01
"2018 Tour de France, stage 20",2018-07-28
2018 UCI Road World Championships – Women's road race,2018-09-29
2018 UEFA Women's Champions League Final,2018-05-24
2018 Vuelta a Andalucía,2018-01-01
2018 Winter Olympics,2018-01-01
2018 ZLM Tour,2018-04-14
2019 Australian Badminton Championships,2019-01-01
2019 Badminton World Championships,2019-01-01
2019 Boston Open Badminton Championships,2019-01-01
2019 Boucles de l'Aulne,2019-06-02
2019 Gent–Wevelgem,2019-03-31
2019 Gran Piemonte,2019-10-10
2019 Indonesian presidential election,2019-04-17
2019 La Flèche Wallonne,2019-04-24
2019 Le Samyn,2019-03-05
2019 North Macedonian presidential election,2019-04-01
2019 Paris–Roubaix,2019-04-14
2019 UCI Road World Championships – Women's road race,2019-09-28
2019 UEFA Women's Champions League Final,2019-05-18
2019 Women's European Volleyball Championship qualification,2019-01-01
2020 Australian Badminton Championships,2020-01-01
2020 Le Samyn,2020-03-03
2020 Tarragona explosion,2020-01-14
2020 UEFA Women's Champions League Final,2020-01-01
2021 Australian Badminton Championships,2021-01-01
2022 Australian Badminton Championships,2022-01-01
2023 Australian Badminton Championships,2023-01-01
2024 Australian Badminton Championships,2024-01-01
2025,2025-01-01
2025 Australian Badminton Championships,2025-01-01
20s,0020-01-01
23rd Chess Olympiad,1978-01-01
24th Chess Olympiad,1980-01-01
253,0253-01-01
273,0273-01-01
29th Chess Olympiad,1990-01-01
30s,0030-01-01
373,0373-01-01
381,0381-01-01
440,0440-01-01
520,0520-01-01
670,0670-01-01
781,0781-01-01
784,0784-01-01
805,0805-01-01
820s BC,-0820-01
830s BC,-0830-01
970,0970-01-01
AG2R La Mondiale 2018,2018-01-01
April 2016 Kabul attack,2016-04-19
Astana 2018,2018-01-01
Athletics at the 2000 Summer Olympics – Men's 200 metres,2000-01-01
Athletics at the 2004 Summer Olympics – Men's 200 metres,2004-08-24
Athletics at the 2008 Summer Olympics – Men's 200 metres,2008-08-18
Athletics at the 2012 Summer Olympics – Men's 200 metres,2012-08-07
Badminton at the 2016 Summer Olympics,2016-01-01
Battle of Pea Ridge,1862-01-01
"Belford Roxo mayoral election, 2016 - second round",2016-10-30
Birmingham pub bombings,1974-11-21
Boston Marathon bombings,2013-04-15
Békásmegyer Explosion,1993-09-14
Crimean speech of President Putin,2014-01-01
De domo sua,-0056-09-28T00:00:00Z
Eighth Amendment of the Constitution of Ireland,1983-09-07
"Eneco Tour 2011, Stage 4",2011-08-12
February 1974 United Kingdom general election,1974-02-28
FIDE World Chess Championship 1996,1996-01-01
FIDE World Chess Championship 1998,1998-01-01
FIDE World Chess Championship 2004,2004-01-01
FIDE World Chess Championship 2005,2005-01-01
Freestyle skiing at the 1994 Winter Olympics,1994-01-01
Gnadenhutten massacre,1782-03-08
Hurricane Anita,1977-01-01
J2000.0,2000-01-01
Kyoto Animation arson attack,2019-07-18
Luge at the 1994 Winter Olympics,1994-01-01
March 1956,1956-03-01
Milan – San Remo 2019,2019-03-23
Miss USA 2012,2012-06-03
Miss USA 2013,2013-01-01
Miss USA 2014,2014-06-08
Miss USA 2015,2015-07-12
Mitchelton-Scott 2018,2018-01-01
Modern pentathlon at the 2016 Summer Olympics,2016-01-01
Munich massacre,1972-09-01
Municipal elections 2017 in Sastamala in Finland,2017-04-09
Municipal elections 2017 in Sysmä in Finland,2017-04-09
Municipal elections 2017 in Säkylä in Finland,2017-04-09
Municipal elections 2017 in Taivalkoski in Finland,2017-04-09
Municipal elections 2017 in Taivassalo in Finland,2017-04-09
Municipal elections 2017 in Tammela in Finland,2017-04-09
Municipal elections 2017 in Tampere in Finland,2017-04-09
Municipal elections 2017 in Tervo in Finland,2017-04-09
Municipal elections 2017 in Tervola in Finland,2017-04-09
Municipal elections 2017 in Teuva in Finland,2017-04-09
Municipal elections 2017 in Tohmajärvi in Finland,2017-04-09
Municipal elections 2017 in Vaala in Finland,2017-04-09
Myall Creek Massacre,1838-06-10
Ninth Amendment of the Constitution of Ireland,1984-06-14
Nordic combined at the 1994 Winter Olympics,1994-01-01
Nordic skiing at the 1994 Winter Olympics,1994-01-01
Norwegian Badminton Championships 2021,2021-01-01
Norwegian Badminton Championships 2025,2025-01-01
Norwegian Badminton Championships 2026,2026-01-01
Norwegian Badminton Championships 2027,2027-01-01
October 1974 United Kingdom general election,1974-10-10
On American Taxation,1774-04-19
"Petrópolis mayoral election, 2016 - second round",2016-10-30
Pinjarra Massacre,1834-10-28
Pittsburgh synagogue shooting,2018-10-27
Rosewood massacre,1923-01-01
Rowing at the 2016 Summer Olympics,2016-01-01
Rugby union at the 1900 Summer Olympics,1900-01-01
Rugby union at the 1908 Summer Olympics,1908-01-01
September 11 attacks,2001-09-11
"Serra mayoral election, 2016 - second round",2016-10-30
Siege of Los Angeles,1846-01-01
Siege of Petropavlovsk,1854-09-01
Ski jumping at the 1932 Winter Olympics,1932-01-01
Ski jumping at the 1960 Winter Olympics,1960-01-01
Ski jumping at the 1994 Winter Olympics,1994-01-01
"State elections in Acre in 2014 for Governor, first round",2014-10-05
"State elections in Acre in 2014 for Governor, second round",2014-10-26
Tennis at the 2016 Summer Olympics – Mixed doubles,2016-01-01
Trial Speech of Ken Saro-Wiwa,1995-11-01
Twentieth Amendment of the Constitution of Ireland,1999-06-11
"Volta Redonda mayoral election, 2016 - first round",2016-10-02
"Volta Redonda mayoral election, 2016 - second round",2016-10-30
Wall Street bombing,1920-09-16
Wisconsin gubernatorial recall election,2012-06-05
World Chess Championship 1927,1927-01-01
World Chess Championship 1929,1929-01-01
World Chess Championship 1958,1958-01-01
WrestleMania 2,1986-04-07
WrestleMania 35,2019-04-07
WrestleMania III,1987-03-29
WrestleMania IV,1988-03-27
