Subject,Object
Saint-Germain-en-Laye,fourqueux
Saint-Germain-en-Laye,montagne-du-bon-air
Saxe-Weimar-Eisenach,duchy of saxe-eisenach
Scarborough—Rouge Park,Pickering—Scarborough East
Siegen-Wittgenstein,siegen district
Siegen-Wittgenstein,wittgenstein district
Siemens,antwerp telephone and electric works
Sjöbo Municipality,bjärsjölagård municipality
Sjöbo Municipality,blentarp municipality
Sjöbo Municipality,vollsjö municipality
Sjöbo Municipality,östra färs municipality
Skanderborg Municipality,brædstrup municipality
Skanderborg Municipality,galten municipality
Skanderborg Municipality,hørning municipality
Skanderborg Municipality,ry municipality
Skema Business School,centre d'enseignement et de recherche appliqués au management — business school
Skema Business School,esc lille
Socialist Republic of Romania,people's republic of romania
South Georgia and the South Sandwich Islands,falkland islands dependencies
Spain,aragon
Spain,crown of spain
Spain,first spanish republic
Spain,imperio español
Thủ Đức,district 2
Thủ Đức,district 9
Thủ Đức,thu duc district
Ticino,canton of lugano
Trenord,ti
Tunisia,French protectorate of Tunisia
Turkey,ottoman empire
Turkmenistan,cccp
Ukraine,cccp
Ukraine,communist ukraine
Ukraine,ukrainian people's republic
Ukraine,Ukrainian Soviet Socialist Republic
United Kingdom,great britain and ireland
United Kingdom of Great Britain and Ireland,Great Britain
United States of America,Confederate States of America
United States of America,Thirteen Colonies
Vancouver,granville
Vatican City,church state
Vatican City,Papal States
Vienna,mint of vindobona
Vietnam,an nam
Wellington Council,Cobbora Shire
Western Australia,colony of western australia
"XML Data Encoding Specification for Trusted Data Format, version 3","XML Data Encoding Specification for Trusted Data Format, version 2"
York—Simcoe,York North
Yurihonjō,chōkai
Yurihonjō,higashiyuri
Yurihonjō,honjo
Yurihonjō,iwaki
Yurihonjō,nishime
Yurihonjō,yashima
Yurihonjō,yuri
Yurihonjō,ōuchi
Zambia,northern rhodesia
Zamfara State,Sokoto State
