Subject,Object
Strawberry Cirque,Antarctica
Sultanate of Mogadishu,Africa
Sultanate of Mohéli,Africa
Sultanate of Zanzibar,Africa
Sweden,europe
São Paulo,s america
Thailand,asia
Tokyo,asia
Torodi,africa
Torodi Department,africa
Tuliszków,europe
Tumacácori National Historical Park,003 (un m.49 code)
Tuolumne Grove Trail,North America
Turkey,asia
Turkey,europe
Turkmenistan,asia
Uganda,africa
Ukraine,europe
United Kingdom,Europe
United Kingdom of Great Britain and Ireland,europe
Upper Beaver Meadows Trail,North America
Vancouver,003 (un m.49 code)
Vatican City,europe
Vernal Fall,003 (un m.49 code)
Vienna,europe
Vietnam,asia
Voyeykov Ice Shelf,Antarctica
Waco Mammoth National Monument Welcome Center,North America
Warner Valley Ranger Station,003 (un m.49 code)
Warsaw,europe
West Virginia,003 (un m.49 code)
Western Australia,australia and oceania
White House Trail,North America
White Sands National Park Visitor Center,North America
Wild Basin Ranger Station,003 (un m.49 code)
Wild Basin Trail,North America
Winnipeg,003 (un m.49 code)
Woodland Trail,North America
Yekaterinburg,asia
Zambia,africa
Zinder Region,africa
