Subject,Object
2016 Tour of the Basque Country,2016-04-09
2016 Volta a Catalunya,2016-03-27
2016 Volta a Portugal,2016-08-07
2016 Vuelta a la Independencia Nacional,2016-03-05
2016–17 Pro12,2017-05-27
2017 Abu Dhabi Tour,2017-02-26
2017 Badminton World Championships,2017-08-27
2017 Canadian Grand Prix,2017-06-11
2017 Connecticut Open,2017-08-26
2017 Danmark Rundt,2017-09-16
2017 European Athletics Indoor Championships,2017-03-05
2017 French Road Cycling Cup,2017-10-01
2017 Giro d'Italia,2017-05-28
2017 Indonesia Super Series,2017-06-18
2017 Presidential Tour of Turkey,2017-10-15
2017 Six Nations Championship,2017-03-18
2017 Tirreno–Adriatico,2017-03-14
2017 Toray Pan Pacific Open,2017-09-24
2017 Tour de France,2017-07-23
2017 Tour de l'Ain,2017-08-12
2017 Tour Down Under,2017-01-22
2017 Tour of Belgium,2017-05-28
2017 Tour of the Basque Country,2017-04-08
2017 Volta a Catalunya,2017-03-26
2017 Vuelta a España,2017-09-10
2018 Badminton World Championships,2018-08-05
2018 Connecticut Open,2018-08-25
2018 European Junior Badminton Championships,2018-09-16
2018 European Rowing Championships,2018-08-05
2018 Indonesia Open Badminton Championships,2018-07-08
2018 Presidential Tour of Turkey,2018-10-14
2018 Settimana Internazionale di Coppi e Bartali,2018-03-25
2018 Six Nations Championship,2018-03-17
2018 Tour de l'Ain,2018-05-20
2018 Tour Down Under,2018-01-21
2018 Tour of Belgium,2018-05-27
2018 Tour of Norway,2018-05-20
2018 Tour of the Basque Country,2018-04-07
2018 Volta a Catalunya,2018-03-25
2018 Vuelta a Andalucía,2018-02-18
2018 Vuelta a España,2018-09-16
2018 Vuelta a la Independencia Nacional,2018-02-27
2018 Winter Olympics,2018-02-25
2018 world 3-cushion championship,2018-10-06
2019 Badminton World Championships,2019-08-25
2019 Indonesia Open Badminton Championships,2019-07-21
2019 Presidential Tour of Turkey,2019-04-21
2019 Settimana Internazionale di Coppi e Bartali,2019-03-31
2019 Six Nations Championship,2019-03-16
2019 Tour de Langkawi,2019-04-13
2019 Tour of Norway,2019-06-02
2025,2025-12-31
23rd Chess Olympiad,1978-11-12
24th Chess Olympiad,1980-12-06
29th Chess Olympiad,1990-12-04
2nd German Bundestag,1957-10-15
3rd German Bundestag,1961-10-17
4th German Bundestag,1965-10-19
5th German Bundestag,1969-10-20
7th Landtag of Bavaria,1974-11-12
8th Landtag of Bavaria,1978-10-30
9th Landtag of Bavaria,1982-10-20
Alpen Blitz,1978-01-01
April 2014,2014-04-30
archery at the 2016 Summer Olympics,2016-08-12
Athletics at the 2000 Summer Olympics – Men's 200 metres,2000-09-28
Athletics at the 2004 Summer Olympics – Men's 200 metres,2004-08-26
Athletics at the 2012 Summer Olympics – Men's 200 metres,2012-08-08
August 2014,2014-08-31
Badminton at the 2016 Summer Olympics,2016-08-20
Bagito,2015-03-13
basketball at the 2016 Summer Olympics,2016-08-21
Battle of Pea Ridge,1862-03-08
Battle of Peebles's Farm,1864-10-02
Battle of Rain,1632-04-15
Battle of Richmond,1862-08-30
Battle of Rio de Janeiro,1711-09-22
Battle of Roanoke Island,1862-02-08
Battle of Shiloh,1862-04-07
Battle of the Atlantic,1945-05-08
Black Hole,2005-03-05
By the Way World Tour,2003-11-15
Cabinet of Hall II,1863-12-31
Cabinet of M.P. Friis,1920-05-05
Cabinet of Madsen-Mygdal,1929-04-30
Cabinet of Otto Liebe,1920-04-05
Cabinet of Reedtz-Thott,1897-05-23
Council of Constance,1418-05-01
Council of Vienne,1312-05-14
December 2014,2014-12-31
Disaster Transport,2013-07-29
Discovery Expedition,1904-01-01
diving at the 2016 Summer Olympics,2016-08-20
Doble Kara,2017-02-10
Dream Dad,2015-04-17
Eighth Amendment of the Constitution of Ireland,2018-05-25
fencing at the 2016 Summer Olympics,2016-08-14
FIDE World Chess Championship 1996,1996-07-11
FIDE World Chess Championship 1998,1998-01-09
FIDE World Chess Championship 2004,2004-07-13
FIDE World Chess Championship 2005,2005-10-16
First Battle of the Marne,1914-09-12
First Vatican Council,1870-10-20
Golden Kamuy,2022-04-28
Grand Prix du Midi Libre 1981,1981-06-14
Grand Prix du Midi Libre 1982,1982-06-20
Grand Prix du Midi Libre 1983,1983-06-19
Grand Prix du Midi Libre 1984,1984-06-17
Grand Prix du Midi Libre 1985,1985-06-16
Grand Prix du Midi Libre 1986,1986-06-15
Grand Prix du Midi Libre 1987,1987-06-24
Hurricane Anita,1977-09-04
Hurricane Ava,1973-06-12
Hurricane Emilia,1994-07-25
Hurricane Genevieve,2014-08-14
Hurricane Gilma,1994-07-31
Hurricane Lane,2018-08-29
Hurricane Marie,2014-09-02
Hurricane Patricia,2015-10-24
Hurricane Walaka,2018-10-06
Hurricane Willa,2018-10-24
Ich heirate eine Familie,1986-12-04
Imperial Trans-Antarctic Expedition,1916-01-01
Imperial Trans-Antarctic Expedition,1917-01-01
January 2015,2015-01-31
judo at the 2016 Summer Olympics,2016-08-12
July 1937,1937-07-31
July 2014,2014-07-31
June 2014,2014-06-30
Kyoto Animation arson attack,2019-07-19
March 2014,2014-03-31
May 2014,2014-05-31
Modern pentathlon at the 2016 Summer Olympics,2016-08-20
Monsuno,2014-07-01
Munich massacre,1972-09-06
Night Court,1992-05-31
Nimrod Expedition,1909-03-01
November 2014,2014-11-30
October 2014,2014-10-31
Oh My G!,2015-07-24
Operation Harpoon,1942-06-15
Pretty Little Liars,2017-06-27
Progressive Nation 2009,2009-10-31
Roll on the Red Tour,2004-10-24
Romanesque art,1200-01-01
Rowing at the 2016 Summer Olympics,2016-08-13
Second Battle of Corinth,1862-10-04
Second Battle of Deep Bottom,1864-08-20
Second Battle of Petersburg,1864-06-18
Second Battle of Winchester,1863-06-15
Second Vatican Council,1965-12-08
Second voyage of HMS Beagle,1836-10-02
September 1997,1997-09-30
September 2014,2014-09-30
Seven Days Battles,1862-07-01
shooting at the 2016 Summer Olympics,2016-08-14
Siege of Detroit,1812-08-16
Siege of Los Angeles,1846-09-30
Siege of Petropavlovsk,1854-08-28
Siege of Port Hudson,1863-07-09
Ski jumping at the 1994 Winter Olympics,1994-02-25
Slovenian women's national road cycling team 1993,1993-12-31
Slovenian women's national road cycling team 1994,1994-12-31
Slovenian women's national road cycling team 1995,1995-12-31
Slovenian women's national road cycling team 1996,1996-12-31
Slovenian women's national road cycling team 1997,1997-12-31
Slovenian women's national road cycling team 1998,1998-12-31
Slovenian women's national road cycling team 1999,1999-12-31
Slovenian women's national road cycling team 2000,2000-12-31
Slovenian women's national road cycling team 2001,2001-12-31
Slovenian women's national road cycling team 2002,2002-12-31
Smallville,2011-05-13
taekwondo at the 2016 Summer Olympics,2016-08-20
Tennis at the 2016 Summer Olympics – Mixed doubles,2016-08-13
The Bat,1983-01-01
The Larry Sanders Show,1998-05-31
Tropical depression Eighteen-E,1984-09-15
Tropical Depression Eighteen-E,1988-09-15
Tropical Depression Fifteen-E,1988-08-29
Tropical Depression Four-E,1988-07-04
Tropical Depression Nine-E,1988-07-29
Tropical depression One-C,1983-08-20
Tropical Depression One-C,1985-08-22
Tropical Depression One-C,1986-07-30
Tropical Depression One-E,1988-06-18
Tropical depression Seventeen-E,1984-09-12
Tropical Depression Ten-E,1986-07-29
Tropical Depression Thirteen-E,1988-08-16
Tropical depression Twenty-Two-E,1983-10-18
Tropical depression Two-C,1983-09-01
Typhoon Dolphin,2015-05-24
Typhoon Fran,1976-09-16
Typhoon Goni,2015-08-30
Typhoon Kalmaegi,2025-11-07
Uchi no Maid ga Uzasugiru!,2023-01-25
water polo at the 2016 Summer Olympics,2016-08-20
World Chess Championship 1958,1958-05-09
World Esperanto Congress 1907,1907-08-17
World Esperanto Congress 1921,1921-08-06
World Esperanto Congress 1933,1933-08-05
World Esperanto Congress 1935,1935-08-10
World Esperanto Congress 1950,1950-08-12
World Esperanto Congress 1960,1960-08-06
World Esperanto Congress 1963,1963-08-10
World Esperanto Congress 1974,1975-08-02
World Esperanto Congress 1986,1986-08-02
World Esperanto Congress 1987,1987-08-01
World Esperanto Congress 1996,1996-07-27
World Esperanto Congress 2001,2001-07-28
World Esperanto Congress 2004,2004-07-31
World Esperanto Congress 2009,2009-08-01
World Esperanto Congress 2015,2015-08-01
World War I,1918-11-11
