Subject,Object
Stena Nautica,Nakskov Skibsværft
Stolt Ilex,Fukuoka Shipbuilding
Tatra KT4,ČKD
Tatra T2,ČKD
Tatra T3,ČKD Tatra
Tatra T7B5,ČKD
Tava,PepsiCo
Teacher's Highland Cream,Beam Inc.
TEHO,Olvi
Ten High,Sazerac Company
The Bat,Arrow Dynamics
The Roller Coaster,TOGO
Theo T,Samsung Heavy Industries
Thompson submachine gun,auto-ordnance company
Tilt,Anheuser-Busch
Town Branch,Lexington Brewing and Distilling Company
Trafalgar-class submarine,Vickers Shipbuilding and Engineering
Tulpar,Otokar
Tushek TS 900H,Tushek&Spigel Supercars
Type 206 submarine,Howaldtswerke-Deutsche Werft
Typhoon-class submarine,Rubin Design Bureau
USNS Kane,bay shipbuilding company
USS Kansas City,Fore River Shipyard
Vernors,Dr Pepper Snapple Group
Virtual Boy,nintendo
W. L. Weller,Sazerac Company
Wii,foxconn
Wii,Nintendo
Wii U,Nintendo
Wild Thing,D. H. Morgan Manufacturing
Xbox 360,foxconn
Xbox One,foxconn
Xcelerator,Intamin
