Subject,Object
Excalibur Hotel and Casino,MGM Resorts International
F3,Istanbul
F4,Istanbul
Faurot Field,University of Missouri
flying geese,Bern
Four designs for garden vases,Alfons Van Herck
Frankfurt Galluswarte station,deutsche bahn
Friedrich-Ludwig-Jahn-Stadion,herforder sv borussia friedenstal
Fulls de la vida,Lluís Plandiura i Pou
FXX,The Walt Disney Company
Gaming Minds Studios,Kalypso Media
Gaylord Family Oklahoma Memorial Stadium,University of Oklahoma
Georgian Forest Park,Maryland-National Capital Park and Planning Commission
Glenfield Park,Maryland-National Capital Park and Planning Commission
Gomer Press,Lewis family
Greater Gabbard wind farm,Innogy
Gwasg Gee,T. Gee & Son
Hamburg Dammtor station,Deutsche Bahn
Hamburg-Altona station,DB Netz
Hands Oval,bunbury city
Here Comes The Sun,Alexander Dzhaparidze
Hispano-Moorish Astrolabe,Jack A. Billmeir
Hispano-Moorish Astrolabe,Lewis Evans
Hubert H. Humphrey Metrodome,Metropolitan Sports Facilities Commission
id Software,ZeniMax Media
Indian Journal of Gastroenterology,Indian Soc of Gastroenterology
Institut industriel du Nord,enseignementsup-recherche.gouv.fr
Inuktitut Wikipedia,wikimedia foundation
Joh. Enschedé,Johannes Enschedé
Journal of the Iranian Chemical Society,International Society of Sports Nutrition
Jyväskylä railway station,Finnish Transport Infrastructure Agency
Kajaani railway station,Finnish Transport Infrastructure Agency
Karsten Golf Course,arizona normal school
Kassel-Wilhelmshöhe station,Deutsche Bahn
Kauffman Stadium,Jackson County
Kerava railway station,Finnish Transport Infrastructure Agency
Komerční banka,blackrock
Korso railway station,Finnish Transport Infrastructure Agency
Laagendalsposten,Edda Media
Lakhta Center,Gazprom Neft
Leipzig Hauptbahnhof,deutsche bahn
Linnahall,Tallinn City Government
Llibre d'Horas,Museu Nacional d'Art de Catalunya
London Array,Caisse de dépôt et placement du Québec
Lotte World Tower,Lotte
Luxor Resort & Casino,MGM Resorts International
Malmö Isstadion,malmö
Mediterranean Conference Centre,government of malta
Menemen railway station,tcdd
Metropolitan Stadium,Minneapolis
MGM Grand Las Vegas,MGM Resorts International
Microsoft,blackrock
Microsoft,capital group
Modern Art,Museu Nacional d'Art de Catalunya
Morgan Studios,Barry Morgan
MTV,Viacom
München Ost station,Deutsche Bahn
NEC,Sumitomo Group
Nintendo,bank of kyoto
Nintendo,capital group
Nintendo,pif
Nordsee Ost offshore wind farm,Innogy
Nuremberg Central Station,DB Netz
Offenbach-Kaiserlei station,deutsche bahn
Old Town Bridge Tower,city of prague
Olympia Eishalle,city of munich
Ontario Highway 11,Ministry of Transportation of Ontario
Ontario Highway 581,Ministry of Transportation of Ontario
Palms Casino Resort,Station Casinos
Palomar Observatory,cal tech
Panda Sound,Oliver Knight
patinoire de Caen la mer,Communauté urbaine Caen la Mer
patinoire de Mériadeck,Ville de Bordeaux
patinoire René Froger,Briançon
playing children,Bern
PPG Paints Arena,Sports & Exhibition Authority of Pittsburgh and Allegheny County
Preliminary sketch of an altar of Our Lady,Alfons Van Herck
Printed Paper Astrolabe,Lewis Evans
Quebec Terrace Park,Maryland-National Capital Park and Planning Commission
Rajah,Museu Nacional d'Art de Catalunya
Realmforge Studios,Kalypso Media
Robertson Oval,city of wagga wagga
RV MTA Turkuaz,general directorate of mineral research and exploration
S-Bahn Berlin GmbH,db regio
Saddlebrook Park,Maryland-National Capital Park and Planning Commission
Salon Pedal,Museu Nacional d'Art de Catalunya
Sea-Saint Studios,Allen Toussaint
Shanghai Disney Resort,The Walt Disney Company
Shangri-La,Rick Rubin
Shayba Arena,Sochi Olympic Park
Sherpa,Jim Ratcliffe
Siemens,blackrock
Siemens,qatar holding
Siemens,reacquired stock
SMH Santa Elena,Hamburg Süd
Sony,blackrock
Sony,nomura asset management
Sony,sumitomo mitsui trust asset management
Spain women's national football team,espainiako futbol errege federakundea
SS Huntsend,norddeutsche lloyd
SS Huntsend,Norddeutscher Lloyd
St. Helen's Gate,government of malta
Strathmore Park,Maryland-National Capital Park and Planning Commission
Studio Bagel,Canal+ Group
Suncoast Hotel and Casino,Boyd Gaming
Tajik Wikipedia,wikimedia foundation
Tandem Productions,Sony
Tandem Productions,sony group
Tarbox Road Studios,Dave Fridmann
TechTV,Ziff Davis
The Dorchester,brunei investment agency
The Guardian,Guardian Media Group
The Windsor Hotel Toya Resort & Spa,Meiji Shipping
Thé Rajah,Museu Nacional d'Art de Catalunya
Tiger Stadium,Detroit Tigers
Tokyo Disney Resort,The Oriental Land Company
Trafford Training Centre,Manchester United F.C.
Těšínská tiskárna,Naděžda Krejčířová
Universal Orlando Resort,Universal Parks & Resorts
University Arena,Western Michigan University
University Avenue Bridge,padot
untitled,Bern
Uzbek Wikipedia,wikimedia foundation
Vaillant Arena,Davos
Vatican City,chair of peter
Vdara,MGM Resorts International
Veja Mate Offshore Wind Farm,Copenhagen Infrastructure Partners
Venus,Laurene Powell Jobs
Vernors,green mountain coffee
Vikingskipet,hamar
Visa Inc.,blackrock
Volkswagen Group,porsche automobil holding se
Volkswagen Group,qatar holding
Walt Disney World Resort,"Disney Parks, Experiences and Products"
Wapping railway station,network rail
Waverley Park,mirvac
Wikimedia Incubator,wikimedia foundation
Wowpedia,curse
Wowpedia,fandom
zodiac signs,Bern
Zoological Science,Zoological Society of Japan
