Subject,Object
"Flight Assets – Looted Assets. The Transfer of Cultural Assets to and through Switzerland from 1933 to 1945, and the Problem of Restitution",Publications of the Independent Commission of Experts Switzerland – Second World War
Fujifilm X-A3,Fujifilm X series
Fujifilm X-T100,Fujifilm X series
Fujifilm X-T2,Fujifilm X series
Godzilla vs. Kong,Godzilla-Kong cinematic universe
"Grave Concerns: Death, Landscape, and Locality in Medieval Society",Society for Medieval Archaeology Annual Conference
Halloween,Halloween
Honda CT110,Honda CT series
Honda CT90,honda ct series
Honda RC212V,Honda RC series
Honda ST1300,honda pan-european
Honda ST1300,Honda ST series
Horsehair Crab from Suwa Lake,Detective Conan
Hug Wolf,Adventure Time
Hurricane Anita,Pacific hurricane
Hurricane Ava,Pacific hurricane
Hurricane Emilia,Pacific hurricane
Hurricane Genevieve,Pacific hurricane
Hurricane Gilma,Pacific hurricane
Hurricane Lane,Pacific hurricane
Hurricane Marie,Pacific hurricane
Hurricane Patricia,2015 Pacific hurricane season
Hurricane Walaka,Pacific hurricane
Hurricane Willa,Pacific hurricane
Iceland at the UEFA Euro 2016,Iceland at the UEFA European Football Championship
iPhone 4,iPhone
iPhone 5,iPhone
iPhone 5C,iPhone
iPhone 5S,iPhone
iTunes Live from SoHo,iTunes Live
ITunes Live: London Festival '08,iTunes Live
iTunes Live: London Festival '09,iTunes Live
Jaws,Jaws
Kawasaki H1 Mach III,kawasaki triple series
Kawasaki H2 Mach IV,Kawasaki triple Series
KV10,list of burials in the valley of the kings
KV11,list of burials in the valley of the kings
KV13,list of burials in the valley of the kings
KV15,list of burials in the valley of the kings
KV18,list of burials in the valley of the kings
KV19,list of burials in the valley of the kings
KV42,list of burials in the valley of the kings
KV47,list of burials in the valley of the kings
Leisure Suit Larry: Reloaded,leisure suit larry
Live Session,Live Session EP - iTunes Exclusive
Live Session EP,Live Session EP - iTunes Exclusive
Miss USA 2012,miss us
Miss USA 2013,miss us
Miss USA 2014,miss us
Miss USA 2015,miss us
Morbius,Sony’s Universe of Marvel Characters
Napster Sessions,Napster Live Session
Neuroscience 2017,Neuroscience
Neuroscience 2019,Neuroscience
Night of the Living Dead,Night of the Living Dead
Nikon Coolpix P900,Nikon Coolpix series
Nikon D2Hs,Nikon D series
Nikon D3400,Nikon D series
Nintendo 3DS,n3ds family
Nintendo DS,ds family
Patterns of Force,st: tos
Pretty Little Liars,pll
Rise of the Triad,rise of the triad
Rocky,Rocky
So Fresh: The Hits of Autumn 2009 + Bonus DVD,So Fresh
So Fresh: The Hits of Autumn 2010 + Bonus DVD,So Fresh
So Fresh: The Hits of Spring 2008 + Bonus DVD,So Fresh
So Fresh: The Hits of Spring 2009 + Bonus DVD,So Fresh
So Fresh: The Hits of Spring 2010,So Fresh
So Fresh: The Hits of Winter 2008 + Bonus DVD,So Fresh
So Fresh: The Hits of Winter 2009 + Bonus DVD,So Fresh
So Fresh: The Hits of Winter 2010 CD+DVD,So Fresh
So Fresh: The Hits of Winter 2011 CD+DVD,So Fresh
Spain at the 1954 European Athletics Championships,Spain at the European Athletics Championships
The 2018 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies,Annual Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies
The 22nd ACM Conference on Computer-Supported Cooperative Work and Social Computing,ACM Conference on Computer-Supported Cooperative Work and Social Computing
"The 42nd IEEE International Conference on Acoustics, Speech and Signal Processing","International Conference on Acoustics, Speech, and Signal Processing"
The 55th annual meeting of the Association for Computational Linguistics,Annual Meeting of the Association for Computational Linguistics
The 58th annual meeting of the Association for Computational Linguistics,Annual Meeting of the Association for Computational Linguistics
The Adventures of Chip 'n' Dale,Walt Disney Presents
The Boy Who Cried Wolf,Detective Conan
The City on the Edge of Forever,st: tos
The Exorcist,The Exorcist series
The Galileo Seven,st: tos
The Ghost of Time,Detective Conan
The Godfather,godfather trilogy
The Godfather,The Godfather trilogy
The Godfather Part II,godfather trilogy
The Godfather Part II,The Godfather trilogy
The Guardian of Time,Detective Conan
The Moving Corpse,Detective Conan
The Mummy,The Mummy
The Netherlands at the football World Cup 2004,Netherlands at the UEFA European Football Championship
The Ruler of Time,Detective Conan
The Truth of the Karuta Cards,Detective Conan
Thirty-Fourth AAAI Conference on Artificial Intelligence,AAAI Conference on Artificial Intelligence
Thirty-seventh International Conference on Machine Learning,International Conference on Machine Learning
Tropical storm Barry,Atlantic hurricane
Tropical storm Ernesto,Atlantic hurricane
Tropical Storm Gordon,Atlantic hurricane
Tropical storm in 1989 Karen,Atlantic hurricane
Tropical Storm in 1990 Arthur,Atlantic hurricane
Tropical Storm in 1990 Cesar,Atlantic hurricane
Tropical Storm in 1990 Edouard,Atlantic hurricane
Tropical Storm in 1990 Fran,Atlantic hurricane
Tropical Storm in 1990 Hortense,Atlantic hurricane
Tropical storm Iris,Atlantic hurricane
Tropical storm Isaac,Atlantic hurricane
Tropical storm Unnamed,Atlantic hurricane
Twentieth Conference on Neural Information Processing Systems,Conference on Neural Information Processing Systems
Twenty-eighth Conference on Neural Information Processing Systems,Conference on Neural Information Processing Systems
Twenty-fifth Conference on Neural Information Processing Systems,Conference on Neural Information Processing Systems
Twenty-fourth Conference on Neural Information Processing Systems,Conference on Neural Information Processing Systems
Twenty-ninth Conference on Neural Information Processing Systems,Conference on Neural Information Processing Systems
Twenty-Second Annual Conference on Neural Information Processing Systems,Conference on Neural Information Processing Systems
"Women, Status and Power in Medieval Society",Society for Medieval Archaeology Annual Conference
WV22,list of burials in the Valley of the Kings
