Subject,Object
Arc gòtic amb inscripció,1400-01-01
Arch of Hadrian,0131-01-01
Arcs del carrer Major,1400-01-01
Argentina,1816-07-09
Argentine National Congress,1864-05-12
ARIA Patisserie,2008-01-01
Arm Reliquary of the Apostles,1180-01-01
Armenian Catholic Archeparchy of Aleppo,1710-01-01
Armia Krajowa,1942-01-01
Armidale Dumaresq Shire,2000-02-21
Arms of Ailmer de Valence,1401-01-01
Arms of De Grey of Ruthin,1401-01-01
"Arms of De Quincy, Earls of Winchester",1401-01-01
Arms of the Astley family,1401-01-01
Arms of the Harrington family,1401-01-01
Arms of the Hastings family,1401-01-01
Arms of the Woodville family,1401-01-01
"Arthur Bowes-Smyth, illustrated journal, 1787-1789",1787-01-01
Artisan Entertainment,1982-01-01
AS Béziers Hérault,1911-01-01
Asamblea Nacional Consultiva,1927-10-10
ASC Pty Ltd,1985-01-01
"Ascension Cathedral, Almaty",1907-01-01
Ashdot Ya'akov Meuhad,1933-01-01
Ashkelon,-0950-01
Ashmolean Museum,1683-01-01
Asian Games,1951-01-01
ASL Airlines Belgium,1999-01-01
Asmara,1897-01-01
Association for the Taxation of Financial Transactions and for Citizens' Action,1998-06-03
Association of Black Anthropologists,1970-01-01
Associazione Calcio Milan,1899-12-16
Astrolabe-Quadrant: Sutton-type,1642-01-01
Astrolabe-Quadrant: Sutton-type,1658-01-01
Astrolabe-Quadrant: Universal Horizon/Azimuth,1550-01-01
Astrolabe: Stellar Compass,1908-01-01
Atalanta,1832-01-01
Athens,1806-01-01
Atlanta,1845-12-29
Atlantic Fleet,1905-01-01
ATP Finals,1970-01-01
Atri Cathedral,1260-01-01
Attic black-figure votive plate,-0600-01-01T00:00:00Z
attic geometric Neck amphora,-0720-01-01T00:00:00Z
Audi,1909-01-01
Auf dem Bockshorn,2000-01-01
Augusta,1736-01-01
Aulavik National Park,2001-01-01
Aurora—Oak Ridges—Richmond Hill,2012-01-01
Australia,1901-01-01
Australian Football League,1896-10-02
Austria,1918-11-12
Autonomy Liberty Participation Ecology,2010-01-01
Avon Park Air Force Range,1940-01-04
Avon Park Air Force Range,1942-03-01
Azor,1948-01-01
Azurita,1953-12-12
Bacolod,1755-01-01
Baden-Württemberg,1952-04-25
Bagno mit Steinfurter Aa,2000-01-01
Baguio,1900-01-01
Baie de l'Isle-Verte National Wildlife Area,1980-01-01
bakery in Oulun Osuuskauppa,1910-01-01
Bali,1958-08-14
Baltic Fleet,1702-01-01
Bangladesh,1971-03-26
Bar Lev Line,1968-01-01
Barmoor Castle,1801-01-01
Barrage du Châtelot,1950-01-01
Barsebäck Golf & Country Club,1969-01-01
Bartolomeu de Gusmão Airport,1936-12-26
Bartow Municipal Airport,1944-01-02
Base Primavera,1977-01-01
Basilica of Saint Anthony of Padua,1238-01-01
Bastian Schaefer: A 3D-printed jumbo jet?,2013-06-10
Baumberge,2006-01-01
Bay County,1913-04-24
Bayerischer Rundfunk,1945-01-01
Bayham Old Abbey,1201-01-01
Bayham Old Abbey,1201-01-17
Beaker,1653-01-01
Beaumont Children's Museum,2008-01-01
Beckett Creek Migratory Bird Sanctuary,1969-01-01
Bee,1834-01-01
Bee,1841-01-01
Beijing Mass Transit Railway Operation Corporation Limited,2001-07-26
Beit Oren,1939-01-01
Belarusian National Road Race Championships,1996-01-01
Bella Paulista,2002-08-06
Bellagio Hotel & Casino,1998-01-01
Benning Road Power Plant,1906-01-01
Berditshev County,1793-04-24
Bergnäs Hydroelectric Power Station,1989-01-01
Bergum,2016-01-01
Bergwerk Käpfnach,1784-01-01
Bergwerk Thülen,2000-01-01
Berkel,1999-01-01
Berlin,1244-01-01
Berlin Springpfuhl station,1976-01-01
Bern,1191-01-01
Beszterce-Naszód County,1876-01-01
Biblioteca Casanatense,1700-01-01
Biblioteca Casanatense,1701-01-01
Biblioteca di archeologia e storia dell'arte,1922-01-01
Biblioteca Medicea Laurenziana,1571-01-01
Biblioteca Nazionale Centrale di Roma,1875-01-01
Biblioteca nazionale di Cosenza,1985-01-01
Biblioteca nazionale Sagarriga Visconti-Volpi,1875-01-01
Biblioteca nazionale Vittorio Emanuele III,1804-01-01
Biblioteca Palatina di Parma,1761-01-01
Biblioteca Riccardiana,1600-01-01
Bibliothèque François Mitterrand Station,2000-12-03
"Biechtstoelen in de Sint-Pauluskerk, Antwerpen",1850-01-01
Bielenberg mit Stollen,2000-01-01
Big Bad Wolf,-0400-01
Big Ben,1843-09-28
Big Ben,1858-04-10
Bijdragen en Mededelingen Betreffende de Geschiedenis der Nederlanden,1877-01-01
Bill Gross: A solar energy system that tracks the sun,2003-02-02
Binneberg,2016-01-01
Biskopsgården,2016-01-01
Bistrița,1264-07-16
Bitterna,2016-01-01
Bizair,1990-01-01
Bjurum,2016-01-01
Bjärby,2016-01-01
Björkekärr,2016-01-01
Björketorp,2016-01-01
Björneborgs regemente,1626-01-01
Black Ridge Canyons Wilderness,2000-01-01
Black Sea Fleet,1783-01-01
Blackware Olla,1917-01-01
Blender,1998-01-02
Blender Foundation,2002-05-01
Blissymbols,1949-01-01
BNP Paribas,1848-01-01
Bodorgan Hall,1782-01-01
Bofrost Cup on Ice,1986-01-01
Bohuslän Regiment,1720-12-21
Boorowa Shire,1944-09-01
Bordeaux,-0500-01
Borno State,1976-02-03
Borås HC,1969-01-01
Borås Ishall,1972-01-01
Boston,1630-09-07
Botswana,1966-09-30
Bottle,1963-01-01
Bouchon,2004-01-01
Boucles de la Mayenne,1975-01-01
Boudh district,1994-01-02
Brambletye School,1919-01-01
Brandenburg,1990-10-03
Bratslav Viceroyalty,1793-04-13
Braunau am Inn,0810-01-01
Brazilian Navy,1822-01-01
Breisgau-Hochschwarzwald,1973-01-01
Breitenstein Castle,1246-01-01
Bremenfly,2008-01-01
Brenner Regional Council,1950-01-01
Brisbane,1824-01-01
Brisbane International,1888-01-01
Bristol,1155-01-01
Bristol Bears,1888-01-01
Bristol Trader,1790-01-01
British Columbia Highway 3,1941-01-01
Brno,1243-01-01
Brothers,1820-01-01
Brownlow Medal,1924-01-01
Brundby Stubmølle,1600-01-01
Bryansk Front,1941-08-14
Brämaregården,2016-01-01
Brämhult,2016-01-01
Brålanda,2016-01-01
Bråttensby,2016-01-01
Buckton Castle,1200-01-01
Buenos Aires,1580-06-11
Bund für Umwelt und Naturschutz Deutschland,1975-07-20
Bundestag of Germany,1949-09-07
Bundeswehrkrankenhaus,1958-01-01
Burgos,0884-01-01
Bužim Municipality,1991-01-01
Bäcke,2016-01-01
Bäckebol,2016-01-01
CA Brive,1910-01-01
Cabildo,1894-01-01
Cabinet of M.P. Friis,1920-04-05
Cagayan de Oro,1871-01-01
Caiyuanba Bridge,2007-01-01
California Department of Corrections and Rehabilitation,2005-01-01
Cameroon,1960-01-01
Camp des Loges,1904-01-01
Campeonato Ecuatoriano de Futbol Femenino,2006-01-01
Campeonato Nacional da Guiné-Bissau,1975-01-01
Canton of Geneva,1815-01-01
Canton of Vaud,1803-01-01
Caofang station,2012-12-30
Capital Airport Express,2008-01-01
Capitoline Wolf,1962-01-01
Carafe Sirènes et Grenouilles,1917-01-01
Carbisdale Castle,1910-01-01
Carbon County,1868-01-01
Cardiganshire: near Aberystwith,1815-01-01
Carmo Convent,1401-01-01
Caroline County,1773-01-01
Carpentries,2018-01-01
Carroll County,1837-01-01
Casa Pia and College of the Orphans of Saint Joachim,1709-01-01
CasinoKoksijde,2000-01-01
Castle Drogo,1930-01-01
Catalan Solidarity,1906-01-01
Cathedral of Saint Sava,1935-01-01
CBS,1927-09-18
CBS Films,2007-03-01
CC Belgica,1905-06-18
CC De Borre,1981-01-01
CC Gildhof,1980-05-01
CC Lokeren,1982-09-01
CC Sint-Niklaas,1949-01-01
CC Ter Dilft,1976-01-01
Cecil County,1674-01-01
Center Front,2006-01-01
Central African Republic,1960-01-01
Central Denmark Region,2007-01-01
Central Mass Mobilization Commission of the Communist Party of Vietnam,1976-01-01
Centre Union,1961-01-01
Centro Federico García Lorca,2015-01-01
Cesnola krater,-0800-01-01T00:00:00Z
Chad,1960-08-11
Chakhivskyi nature reserve,1994-01-01
Chaldean Catholic Archeparchy of Bagdad,1553-04-30
Chaldean Catholic Archeparchy of Mosul,1967-01-01
Chamberí,1898-11-04
Changsheng Power Plant,2001-01-01
Changying station,2012-01-01
Charles County,1658-01-01
Charles Robertson: Africa's next boom,2013-06-13
Charlie Hebdo,1970-01-01
Charlotte County,1921-04-23
Chesbro Music Company,1911-01-01
Chiahui Power Plant,2003-01-01
Chienshan Power Plant,2000-11-01
Children's Museum of Cleveland,1981-01-01
Children's Museum of Houston,1980-01-01
Children's Museum of Los Angeles,1979-01-01
Children's Museum of Phoenix,1998-01-01
Children's Museum of Richmond,1977-01-01
Children's Museum of Science and Technology,1954-01-01
Chile Chico,1929-01-01
Chinese Journal of Physics,1963-01-01
Chornomorske Raion,1930-01-01
Chris Anderson: Technology's long tail,2004-02-02
Christ flanked by two thieves,1401-01-01
Church of Santa Giulia,1593-01-01
Church of St. George,1500-01-01
Cicerolândia,1985-01-01
Cinqüentenário do 1º Vôo do 14 Bis de Santos Dumont,1956-01-01
Cisnădie,1204-01-01
Cistercians,1098-01-01
Citibank,1812-01-01
Citibank,1865-01-01
Citigroup,1812-06-16
Citigroup,1998-10-08
Ciudad Lineal,1970-01-01
Civil Defence Cross of Honour,2003-11-06
Civil Service Rifles War Memorial,1923-01-01
Civil Will-Green Party,2012-03-12
Civilian Conservation Corps,1933-04-05
Civilian Conservation Corps,1937-06-28
Civilian Conservation Corps,1937-07-01
Clark County,1845-01-01
Clinical epigenetics,2010-01-01
Clwyd County Council,1974-04-01
Coastal Fleet,1904-01-01
Cochrane,1954-01-01
Cocktails and Cigarettes Punch Bowl,1931-01-01
Colina,1891-01-01
Colombian National Road Race Championships,1946-01-01
Columbia Center,1985-01-12
Columbia River Shipbuilding Company,1918-01-01
Columbia TriStar Television,1994-02-21
Columbus,1828-01-01
Comarcal Council of Baix Camp,1988-03-09
Comarcal Council of Baix Penedès,1988-03-09
Comarcal Council of Priorat,1988-03-09
Comarcal Council of Ribera d'Ebre,1988-03-09
Comisión Nacional de los Mercados y la Competencia,2013-10-07
Commonwealth of the Philippines,1935-01-01
Communauté de communes du Val Briard,2017-01-01
"Concurso ""Quem Deu Asas Ao Homem""",1956-06-01
Concón,1995-01-01
Condições Oceanográficas,1970-01-01
Conhecimento Cartográfico,1970-01-01
Connecticut Department of Correction,1968-01-01
Conovium,1832-01-01
Consejo Económico y Social,1991-06-18
Consell Jurídic Consultiu de la Comunitat Valenciana,1994-01-01
Constitutional Court,1919-01-25
Constitutional Court of Spain,1978-01-01
Constitutional Court of Ukraine,1996-01-01
Continentale Deutsche Luftreederei,1958-01-01
Contulmo,1884-01-01
Convergence and Union,1978-09-19
Conwy,1283-01-01
Cooma-Monaro Shire,1981-01-01
Copa Catalunya de futbol femenina,2005-01-01
Copa de la Reina de Fútbol,1983-01-01
Coral Pink Sand Dunes State Park,1963-01-01
Cornell University,1865-01-01
Coronel,1851-01-01
Cospicua,1701-01-01
Costa Rican Football Federation,1921-01-01
Costa Rican women's football championship,2000-01-01
Council for Statutory Guarantees of Catalonia,2009-01-01
Coupe de la Ligue,1995-01-01
Courtesan and Her Attendant,1759-01-01
Courtney Martin: This isn't her mother's feminism,2010-12-10
Covington,1822-01-01
Croatian National Road Race Championships,1996-01-01
Cross of Merit,1923-06-23
Culiacán,1531-09-29
Cumberland County,1748-01-30
CUNY Graduate School of Journalism,2004-05-05
Curacautín,1882-03-12
Curarrehue,1981-01-01
Current Archaeology,1967-01-01
Cygwin,1995-01-01
Cyrillic script,0870-01-01
Czech National Road Race Championships,1993-01-01
Czech Republic,1198-01-01
Czech Republic,1993-01-01
Czechoslovak border fortifications,1935-01-01
Czechoslovakia,1918-10-28
Dacorum,1974-01-01
Dalarna County,1634-01-01
Dalarna Regiment,1625-01-01
Danish Football Association,1889-05-18
Daphné-class submarine,1959-06-20
Dargaud,1936-01-01
Darmstadt Government Region,1945-01-01
Davis Station,1957-01-12
De belegering van de Citadel van Antwerpen door de Franse troepen,1832-01-01
De Grey Hours folio 13r,1401-01-01
Dead Horse Point State Park,1959-01-01
December- slaughtering a pig; Capricorn,1401-01-01
Degania Alef,1910-01-01
Democratic Alliance,1942-01-01
Department for Education and Skills,2007-01-01
Department of Education,1999-01-01
Department of Education and Skills,1921-08-26
Deportivo de La Coruña,1906-03-02
Derry City F.C.,1928-01-01
Desibeli.net,2001-01-01
Detroit,1701-01-01
Deutsche Apotheker- und Ärztebank,1902-01-01
Deutsche Entomologische Zeitschrift,1857-01-01
Deutsche Gesellschaft für Internationale Zusammenarbeit,2011-01-01
Deutsche Kinemathek,1963-01-01
Deutsche Röntgengesellschaft,1905-01-01
Development,1953-01-01
DHL Air UK,1982-01-01
Diablo Dam,1930-01-01
Die Trauernde,1949-01-01
Diena,1990-11-23
Dinâmica do Povoamento,1970-01-01
Diptych of Munich,1480-01-01
Diputación de Salamanca,1813-01-01
Diputación Provincial de Palencia,1813-09-04
Diputación Provincial de Segovia,1821-01-01
Diputación Provincial de Teruel,1900-01-01
Diputación Provincial de Toledo,1835-01-01
Direct Énergie,2000-01-01
Disraeli,1883-01-01
División de Honor Femenina de Rugby,2010-01-01
Dobele,1917-01-01
Docklands Stadium,1997-10-01
Dominguez Canyon Wilderness,2009-01-01
Don Norman: 3 ways good design makes you happy,2003-02-02
Dorchester County,1668-01-01
Dormition Cathedral,1158-01-01
Dormition Cathedral,1475-01-01
Dothraki language,2009-01-01
Douthat State Park,1936-01-01
Dr Pepper Snapple Group,2008-05-07
Dravo Corporation,1891-01-01
drinking fountain Helvetiaplatz,1899-01-01
Drummondville,1815-01-01
Drummondville,1875-01-01
Drummondville,2004-07-07
Duchy of Brunswick,1815-01-01
Duchy of Parma,1545-01-01
Duchy of Saxe-Meiningen,1675-01-01
Dukan Dam,1954-01-01
Duke University Press,1921-01-01
Dumfries and Galloway,1975-01-01
Dutch National Road Race Championships,1888-01-01
"Dětský domov se školou, SVP a ZŠ",1996-07-02
"Dětský domov se školou, ZŠ a ŠJ",1996-06-19
"Dětský domov se školou, ZŠ a ŠJ",1996-07-26
"Dětský domov, základní škola a ŠJ",1996-07-26
Eagle House School,1820-01-01
Earth Party,1993-08-12
East Bay Migratory Bird Sanctuary,1959-01-01
Eastbourne International,1974-01-01
Eastern Fleet,1913-01-01
Eastern Orthodox Church,1054-01-01
"Eastern view of Wrexham church, from Mount street",1843-01-01
Ebonyi State,1996-10-01
Ecologist Greens,2002-12-08
"Ecologist Party ""The Greens""",1982-01-01
Edge Grove School,1935-01-01
Edinburgh,0601-01-01
Eguzon Dam,1922-01-01
EgyptAir Cargo,2002-01-01
EHF Women's Champions League,1961-01-01
Eichholz power station,1931-01-01
Eimsbüttel,1951-05-11
Ein Tzurim,1949-01-01
Einstein Tower,1919-01-01
Einstein Tower,1920-01-01
Ekonomist,2014-10-01
"Elizabeth Lesser: Take ""the Other"" to lunch",2010-12-08
Elsevier,1880-01-01
Elsevier,1993-01-01
EMI,1928-03-29
EMI,1931-01-01
EMI,1931-03-31
EMI,1973-01-01
EMI Records,1972-01-01
Engelbrekt,1866-01-01
Enugu State,1991-08-27
Equestrian statue of Dom Pedro I,1862-01-01
Esbjerg Municipality,2007-01-01
Esch-sur-Sûre Dam,1955-01-01
Escola de Mitjans Audiovisuals de Barcelona,1970-01-01
Eshbal,1979-01-01
Esperanto,1887-07-26
Esperanza Base,1953-01-01
ESPN,1979-01-01
Esta Soler: How we turned the tide on domestic violence,2013-12-05
European Air Transport,1971-01-01
European Air Transport Leipzig,2005-01-01
European University Association,2001-03-31
Eve Ensler: Happiness in body and soul,2004-02-04
Evian Resort Golf Club,1904-01-01
Exeter Chiefs,1871-01-01
Explore & More Children's Museum,1994-01-01
Fachhochschule Kiel,1969-01-01
Faculdade Cásper Líbero,1947-01-01
Faculdade Cásper Líbero,1947-05-16
Fairy Stone State Park,1936-01-01
Faithful Mother,1849-01-01
Farkasréti Cemetery,1894-01-01
FC Barcelona Futsal,1978-09-01
FC Grenoble,1892-01-01
February - pruning trees; Pisces,1401-01-01
Federated States of Micronesia,1947-01-01
Federated States of Micronesia,1979-05-10
Federated States of Micronesia,1986-11-03
Fedotov Test Pilot School,1947-01-01
Fendi,1925-01-01
Fifth Figure,1987-01-01
First Epistle to the Thessalonians,0050-01-01
First Landing State Park,1933-01-01
Fleca Balmes,2000-01-01
Florida,1845-03-03
Florida Department of Corrections,1978-01-01
Florida Entomologist,1920-01-01
Fontainejean Abbey,1124-01-01
Forest Glen station,1990-01-01
Forn de pa artesà,2000-01-01
Fort Hoskins,1856-01-01
Fort Laughlin,1863-01-01
Fort of the Holy Cross,1700-01-01
Fort Robert Smalls,1863-01-01
Fort Yuma,1851-01-01
Fortaleza de São José de Macapá,1998-01-01
Forte de Santo Antônio da Barra,1702-01-01
Fortress of Our Lady of Pleasures of Pau Amarelo,1745-01-01
fountain Muristalden,1785-01-01
fountain Nydegghöfli,1857-01-01
Four Lane Ends Interchange,1980-01-01
France,0481-01-01
France,0843-08-01
France,1792-01-01
France,1804-05-18
France,1958-10-04
Frankfurter Volksbank,1862-01-01
Frauen DFB Pokal,1980-01-01
French Football Federation,1919-04-07
French National Assembly,1958-12-09
French-German Research Institute of Saint-Louis,1958-01-01
Fribourg,1157-01-01
Friedrich Loeffler Institute,1910-01-01
Friedrich-Ludwig-Jahn-Stadion,1955-01-01
Frutillar,1856-11-23
Fshajt Bridge,1942-01-01
Fuencarral-El Pardo,1950-12-13
Fujifilm X-A3,2016-01-01
Fujifilm X-T100,2018-06-21
Fujifilm X-T2,2016-01-01
Fukuoka,1889-04-01
Fukurokuju,1798-01-01
Fulda,1101-01-17
FXX,2013-01-01
G&L Musical Instruments,1979-01-01
Gainesville,1818-01-01
Gamesa,1921-01-01
Gary Air Force Base,1943-01-01
Gazprombank,1990-01-01
Genova Pra railway halt,2006-04-02
George Cross,1940-09-24
German Commission for UNESCO,1950-01-01
German Democratic Party,1918-01-01
German Federation of the Deaf,1950-01-01
German People's Party,1918-12-15
German Society for Plant Sciences,1882-01-01
Gerry Weber Open,1993-01-01
Gesellschaft für Informatik,1969-01-01
Ghana,1957-01-01
Ghazhien-Yurt rural settlement,2009-02-23
Gifu Prefecture,1872-01-02
Givat HaShlosha,1925-01-01
Glamorgan-Gwent Archaeological Trust,1976-09-13
Glasgow Air Force Base,1957-01-01
Glazer Children’s Museum,1986-01-01
GNU Emacs,1984-01-01
Goa Shipyard Limited,1957-01-01
Goalpara district,1994-10-20
Goiás,1889-01-01
Golan Levin: Software,2004-02-27
Golden Gate Bridge,1937-05-27
Golf Club de Chamonix,1934-01-01
Golf de Fontainebleau,1909-01-01
Golf de Saint-Nom-la-Bretèche,1959-01-01
Gomer Press,1892-01-01
Google Glass,2012-01-01
Goosenecks State Park,1962-01-01
gospel and revelation of John,1960-01-01
Gothenburg,1621-01-01
Gotland Infantry Regiment,1887-01-01
Governor of Maryland,1777-03-21
Governor of Texas,1846-02-19
Grace Gates,1923-01-01
Gran Paradiso Film Festival,1984-01-01
Grand Accélérateur National d'Ions Lourds,2010-01-01
Grand Matsu Temple,1665-01-01
Grand Prix Elsy Jacobs,2008-01-01
Grand Prix of Figure Skating Final,1995-01-01
Grant County,1909-01-01
Great Sand Dunes National Park and Preserve,2004-01-01
Greek National Road Race Championships,2000-01-01
Green damask wall hangings,1700-01-01
Green Party,1981-01-01
Green Party,1988-10-29
Green Party of the United States,1991-01-01
Greene County,1811-01-01
Greens of Serbia,2007-09-14
Gregory Stock: To upgrade is human,2003-02-02
Greifswalder Oie,1998-04-01
Gromov Flight Research Institute,1941-01-01
Grästorp Municipality,1971-01-01
GTK,1998-04-14
Gunma Prefecture,1871-10-28
Gunma Prefecture,1871-12-10
Gustaf Dalén,1947-01-01
Gwasg Gee,1808-01-01
Gömör és Kis-Hont County,1786-01-01
Götaverken,1841-01-01
H&M,1947-10-04
Hafodunos,1866-01-01
Hailes Abbey,1201-01-01
Hailes Abbey,1201-01-17
Haleakalā Wilderness,1976-01-01
Halland Regiment,1902-01-01
Halle Gate,1381-01-01
Hamar Municipality,1848-01-01
Hamburg Airport,1911-01-01
Hamburg Dammtor station,1903-01-01
Hannah Bay Migratory Bird Sanctuary,1939-01-01
Happy Joe's,1972-01-01
Hardin County,1858-01-01
Hardwick Hall,1590-01-01
Harlequin F.C.,1866-01-01
Harry Gibbons Migratory Bird Sanctuary,1959-01-01
Havre Air Force Station,1951-01-01
Heart of Oak,1827-01-01
Helsinki Ice Hall,1966-10-01
Helvetica,1957-01-01
"Henry Colden Antill - journals, 1809, 1815",1849-01-01
Henson Recording Studios,2000-01-01
Heraldic Roundel with Arms of the Canton of Zürich,1593-01-01
Hereford Army Airfield,1942-01-01
Herforder SV Borussia Friedenstal,1953-01-01
"Het dok voor het Hansahuis, Antwerpen",1850-01-01
Het nieuw stapelhuis en de grote dokhaven te Antwerpen,1846-01-01
Hetain Patel: Who am I? Think again,2013-06-11
Hezbollah,1985-01-01
Hidalgo County,1852-01-01
High Bridge Trail State Park,2008-01-01
High Park—Humber Valley,1972-03-29
Himeji,1889-01-01
Hochschule Stralsund,1991-01-01
Hockett Meadow Ranger Station,1934-01-01
Hod HaSharon,1924-01-01
Hof Aza Regional Council,1979-05-01
Holmes County,1833-01-01
Holon,1940-01-01
Holy Cross Church,1929-08-25
Holy Cross Preparatory School,1931-01-01
Home Fleet,1902-01-01
Homenagem A Henry Bazin,1922-01-01
Homenagem Ao Dr. Arnaldo Vieira de Carvalho,1920-01-01
"Homenagem da Municipalidad Del Rosário, de Santa Fé, Ao Centenário da Independência do Brasil",1922-11-05
Homenagem do Aero Club de France A Santos Dumont,1901-08-01
Homenagem do Aero Club de France A Santos Dumont,1906-10-23
Homenagem do Aero Club de France A Santos Dumont,1906-11-12
Homenagem do Aerolloyd Iguassú A Santos Dumont,1935-01-01
Homenagem do Presidente Campos Salles A Santos Dumont,1901-10-19
Horses Amphora,-0659-01-01T00:00:00Z
Horseshoe Lake Ranger Station,1934-01-01
Hortaleza,1949-09-02
HP BTP–Auber 93,1994-01-01
Hsintao Power Plant,2002-01-01
Hualpén,2004-03-15
Hualqui,1757-01-01
Huara,1885-01-01
Huawei Mate,2013-01-01
Huawei P series,2012-01-01
Huechuraba,1981-01-01
Hungarian Front,1944-05-01
Hungry Mother State Park,1936-01-01
Hunyad County,1265-01-01
Háromszék County,1876-01-01
Hämeenlinna,1639-01-01
I2P,2003-01-01
IBK Sundsvall,1986-01-01
id Tech 3,1999-01-01
Idaho,1890-07-03
Ido,1907-10-01
Iglesia de San Francisco de Asís,1680-01-01
IK Pantern,1959-01-01
Ikast-Brande Municipality,2007-01-01
Ilidža Municipality,1991-01-01
Illinois,1818-12-03
Illinois Department of Corrections,1970-01-01
Ilona Szabó de Carvalho: 4 lessons I learned from taking a stand against drugs and gun violence,2014-10-28
Immune Response and Development in Insects,1980-01-01
Immunopathologie et Chimie Thérapeutique,2013-01-01
Impressionism,1860-01-01
India,1947-08-15
Indian Journal of Gastroenterology,1982-01-01
Indianapolis,1821-01-01
Initiative for Catalonia Greens-United and Alternative Left,2006-01-01
Inscription of Abercius,0200-01-01
Institución Príncipe de Viana,1940-01-01
Institut Charles Sadron,1954-01-01
Institut d'histoire du temps présent,1978-01-01
Institut de Chimie des Substances Naturelles,1959-01-01
Institut de Génie Informatique et Industriel,1992-01-01
Institut industriel du Nord,1872-01-01
Institut national de l'audiovisuel,1975-01-06
Institut technologique européen d'entrepreneuriat et de management,2003-01-01
Institut universitaire de technologie de Lannion,1970-01-01
Institut universitaire de technologie de Lorient,1975-01-01
Institute for Advanced Sustainability Studies,2009-01-01
Institute of Botany of the Czech Academy of Sciences,1962-01-01
Instituto Antártico Chileno,1963-09-10
Instituto Antártico Uruguayo,1975-08-25
Instituto Leonés de Cultura,1994-01-01
Inter FS,1977-09-01
Inter Milan,1908-03-09
iPhone 11,2019-09-20
iPhone 11 Pro,2019-09-20
iPhone 4S,2011-10-14
iPhone 5C,2013-09-20
iPhone 5S,2013-09-20
iPhone 8 Plus,2017-11-03
iPhone X,2017-11-03
Iraqi National Movement,2009-01-01
Isle of Anglesea near the Paris mine,1815-01-01
"Istituto Nazionale di Documentazione, Innovazione e Ricerca Educativa",1925-01-01
ISU Grand Prix of Figure Skating,1995-01-01
ISU Judging System,2003-01-01
ISU Judging System,2004-01-01
IUT Tremblay,1992-01-01
Ivakhnivtsi Forest,1981-01-01
Iwate Prefectural Library,1922-04-20
James River State Park,1999-01-01
Jefferson County,1799-04-02
"Jennifer Lin: Improvising on piano, aged 14",2004-02-26
Jesaja window,1947-01-01
Jewish Children's Museum,2004-01-01
Joh. Enschedé,1703-01-01
John & Ann,1821-01-01
John Hunter First Fleet Journal 1787-1791,1787-05-01
Jordan Media Institute,2006-01-01
Jorge Soto: The future of early cancer detection?,2014-10-09
Joseph Kim: The family I lost in North Korea. And the family I gained.,2013-06-13
Journal of the International AIDS Society,2004-01-01
Journal of the Iranian Chemical Society,2004-01-01
Jug,1847-01-01
JW Marriott Las Vegas,1999-01-01
