Subject,Object
Hofstede de Groot catalog raisonné volume 7,Cornelis Hofstede de Groot
Hofstede de Groot catalog raisonné volume 8,Cornelis Hofstede de Groot
Horsehair Crab from Suwa Lake,Gosho Aoyama
"House of Slaves and “Door of No Return”: Gold Coast/Ghana Slave Forts, Castles & Dungeons and the Atlantic Slave Trade",Edmund Abaka
Ilona Szabó de Carvalho: 4 lessons I learned from taking a stand against drugs and gun violence,Ilona Szabó de Carvalho
Im Spreewald,Oskar Kilian
Im Warthebruch,Oskar Kilian
In's Land Lebus,Oskar Kilian
In's Ruppiner Land,Oskar Kilian
Iter Italicum,Paul Oskar Kristeller
Jobcenter,Enzo Cormann
Jorge Soto: The future of early cancer detection?,Jorge Soto
Joseph Kim: The family I lost in North Korea. And the family I gained.,Joseph Kim
Level 7,Miyuki Miyabe
"Loneliness and Its Opposite: Sex, Disability, and the Ethics of Engagement",Jens Rydström
Louise Thompson Patterson: A Life of Struggle for Justice,Keith Gilyard
"Love, H: The Letters of Helene Dorn and Hettie Jones",Hettie Jones
Madame Bovary,Gustave Flaubert
Marlene Zuk: What we learn from insects’ kinky sex lives,Marlene Zuk
"Maya Penn: Meet a young entrepreneur, cartoonist, designer, activist …",Maya Penn
Maysoon Zayid: I got 99 problems ... palsy is just one,Maysoon Zayid
Melodrama,Jonathan Goldberg
Mobōhan,Miyuki Miyabe
Monna Vanna,Maurice Maeterlinck
Nancy Lublin: The heartbreaking text that inspired a crisis help line,Nancy Lublin
Nonny de la Peña: The future of news? Virtual reality,Nonny de la Peña
Nursery Rhymes of London Town,Eleanor Farjeon
Oberon,Alois Tvrdek
On American Taxation,Edmund Burke
Oren Yakobovich: Hidden cameras that film injustice in the world’s most dangerous places,Oren Yakobovich
Paul Kemp-Robertson: Bitcoin. Sweat. Tide. Meet the future of branded currency.,Paul Kemp-Robertson
Paula Johnson: His and hers … healthcare,Paula Johnson
"Peter Doolittle: How your ""working memory"" makes sense of the world",Peter Doolittle
Prisoners of the Sun,Hergé
Pyongyang,Guy Delisle
Rana el Kaliouby: This app knows how you feel -- from the look on your face,Rana el Kaliouby
RE:Ala 2,Conrad Cichorius
RE:Mellodunum,Hans Zeiss
Rich Benjamin: My road trip through the whitest towns in America,Rich Benjamin
Robert Muggah: How to protect fast-growing cities from failing,Robert Muggah
Roxane Gay: Confessions of a bad feminist,Roxane Gay
Rwandan Women Rising,Swanee Hunt
Ryanverse,david michaels
Ryanverse,marc cameron
Ryanverse,mark greaney
Ryanverse,mike maden
Ryanverse,Tom Clancy
Sakena Yacoobi: How I stopped the Taliban from shutting down my school,Sakena Yacoobi
Sakuntala,Kālidāsa
Samurai Deeper Kyo,Akimine Kamijyo
Second Epistle of Peter,Peter
Second Epistle to the Thessalonians,apostle paul
Second Epistle to the Thessalonians,Paul
Second Epistle to Timothy,apostle paul
Second Epistle to Timothy,Paul
Shenzhen,Guy Delisle
Sonnet 69,bard of avon
Sonnet 70,bard of avon
Sonnet 80,bard of avon
Sonnet 81,bard of avon
Spirit Warrior,Makoto Ogino
Staying with the Trouble: Making Kin in the Chthulucene,Donna Haraway
The Boy That Time Forgot,Paul Magrs
The Boy Who Cried Wolf,Gosho Aoyama
The Brain's Body: Neuroscience and Corporeal Politics,Victoria Pitts-Taylor
The Buffalo Declaration,Blake Richards
The Castafiore Emerald,Hergé
The Ghost of Time,Gosho Aoyama
The Graduation of Jake Moon,Barbara Park
The Guardian of Time,Gosho Aoyama
The Inconvenient Truth,Patrick Crusius
The Invisible Man,h. g. wells
The Mansions of the Gods,al uderzo
The Mansions of the Gods,r. goscinny
The Mansions of the Gods,René Goscinny
The Moving Corpse,Gosho Aoyama
The Paranoid Style in American Politics,richard hofstadter
The Revolution Will Not Be Funded,INCITE!
The Right to Maim,Jasbir Puar
The Ruler of Time,Gosho Aoyama
The Scarlet School Trip,Gosho Aoyama
The Seven Crystal Balls,Hergé
The Strange Awakening of Lazy Smurf,Peyo
The Truth of the Karuta Cards,Gosho Aoyama
Three Wise Old Women,Elizabeth T. Corbett
Tintin and Alph-Art,Hergé
Tintin in Tibet,Hergé
Tony Porter: A call to men,Tony Porter
Trial Speech of Ken Saro-Wiwa,Ken Saro-Wiwa
Träume,Günter Eich
Tyrone Hayes + Penelope Jagessar Chaffer: The toxic baby,Tyrone Hayes
U.S. Route Numbering Committee Agenda,Special Committee on U.S. Route Numbering
U.S. Route Numbering Sub-Committee Agenda,Special Committee on U.S. Route Numbering
Ultimatum,Jeph Loeb
Um den Scharmützel-See,Oskar Kilian
Understanding Comics,Scott McCloud
Vandalism Detection in Wikidata,Martin Potthast
Victory Through Air Power,alexander de seversky
War Prisoners,Clarence Darrow
White Innocence: Paradoxes of Colonialism and Race,Gloria Wekker
Wikidata as semantic representation platform of the scientific achievements of the biomedical Collaborative Research Centre 1002,Daniel Mietchen
