Subject,Object
Crucifix with stories of the Passion and Redemption,wood
Czechoslovak border fortifications,concrete
De Grey Hours folio 13r,parchment
December- slaughtering a pig; Capricorn,parchment
"Design drawing from the Jos De Beer collection, ref. obj-0002523",paper
"Design drawing from the Jos De Beer collection, ref. obj-0002530",paper
"Design drawing from the Jos De Beer collection, ref. obj-0002690",paper
"Design drawing from the Jos De Beer collection, ref. obj-0002693",paper
Design for a door frame with round arch,ink
Design for a door frame with round arch and fronton,ink
Design for a sacristy display case in Rococo style,paper
Design for a statue of a woman with candlestick,paper
Design for the left-hand half of a door frame,ink
Design for the wall of a chapel with two tombs,ink
Diana and the Nymph Britomartis,wool
Diana Between the Giants,wool
Diana Kills the Children of Niobe,wool
Die Trauernde,Kirchheimer Muschelkalk
Diptych of Jean Carondelet,wood
Diptych of Munich,oil paint
drinking fountain Helvetiaplatz,cast iron
"Développemens de la décoration intérieure, et des Peintres du plafond de la Galerie de Versailles",laid paper
Elephants,silk
Emanuel Swedenborg,bronze
Engelbrecht Church,brick
Episode from Roman History: Aemilius Paullus Becomes Consul for the Second Time,silk
Ernst-Thälmann-Denkmal,bronze
Faste des Puissances voisines de la France,laid paper
February - pruning trees; Pisces,parchment
Following the Leader,concrete
fountain Muristalden,Muschelkalk
fountain Nydegghöfli,brass
Four designs for garden vases,paper
Fukurokuju,washi
Fête de la Fédération au Champ de Mars. 14 juillet 1790,oil paint
Ghent Altarpiece,oil paint
Girl in a Wetsuit,bronze
Golden Gate Bridge,steel
Gotthelf memorial,granite
Greater Khingan,igneous rock
"Henry Colden Antill - journals, 1809, 1815",paper
Holy Cross Church,concrete
Homenagem Ao Comendador Antonio Devoto,silver
"Homenagem da Municipalidad Del Rosário, de Santa Fé, Ao Centenário da Independência do Brasil",coining (mint)
Homenagem do Aero Club de France A Santos Dumont,bronze
Homenagem do Aerolloyd Iguassú A Santos Dumont,copper
Inariyama Sword,iron
Inubōsaki Lighthouse,brick
Inéquilibre,bronze
Jogo Padrão,brass
Jogo Padrão,metal
John Hunter First Fleet Journal 1787-1791,ink
John Hunter First Fleet Journal 1787-1791,paper
José Augusto César Salgado,bronze
Judgement of Cambyses,wood
Karawanks,sedimentary rock
Karlskrona lower light,concrete
Lace sample inv. 851,cotton
Landscape with castle,wood
Le Roi Arme sur Terre et sur Mer 1672,laid paper
Le Roi donne ses ordres pour attaquer en même tems quatre des plus fortes places de la Hollande 1672,laid paper
Le Roi gouverne par lui meme 1661,laid paper
Le Roi prend Mastrich en trente jours 1673,laid paper
Leoš Janáček memorial plaque,bronze
Leuchtturm Travemünde,brick
Ludwigskirche,brick
Magnum XL-200,steel
Male bust-MAHG Inv eg 12,quartzite
Mannerheim Line,reinforced concrete
Mappa Topographico do Municipio de São Paulo - Parte Principal da Cidade - Folha 50/15,printed matter
Mappa Topographico do Municipio de São Paulo - Parte Principal da Cidade - Folha 50/19,printed matter
Mappa Topographico do Municipio de São Paulo - Parte Principal da Cidade - Folha 50/25,printed matter
Mappa Topographico do Municipio de São Paulo - Parte Principal da Cidade - Folha 50/3,printed matter
Mappa Topographico do Municipio de São Paulo - Parte Principal da Cidade - Folha 50/4,printed matter
Mappa Topographico do Municipio de São Paulo - Parte Principal da Cidade - Folha 50/5,printed matter
Mappa Topographico do Municipio de São Paulo - Parte Principal da Cidade - Folha 51/14,printed matter
Mappa Topographico do Municipio de São Paulo - Parte Principal da Cidade - Folha 51/21,printed matter
Mappa Topographico do Municipio de São Paulo - Parte Principal da Cidade - Folha 51/22,printed matter
Mappa Topographico do Municipio de São Paulo - Parte Principal da Cidade - Folha 52/3,paper
Mappa Topographico do Municipio de São Paulo - Parte Principal da Cidade - Folha 65/2,printed matter
Mappa Topographico do Municipio de São Paulo - Parte Principal da Cidade - Folha 65/6,printed matter
Marzili fountain,artificial stone
Maçarico,brass
Medalha Inter Aliados 1914-1918,bronze
Mesures des Espagnols Rompues par la prise de Gand,laid paper
Mixteca Series #12,amate
Mixteca Series #12,istle
Mixteca Series #12,linen
Mona Lisa,poplar wood
Monument of the Five Days of Milan,bronze
Monument to Joaquín Costa,metal
Monument voor 'Ome Jan',bronze
Monumento ai Caduti,bronze
Monumento ai Caduti,stone
Moselle Viaduct,steel
Mother and Children Playing,concrete
Mount Carmel,kalkstein
Mount Carmel,limestone
"Musée Saint-Raymond, 2000 14 129",gold
"Musée Saint-Raymond, 26411",terracotta
"Musée Saint-Raymond, 26422",terracotta
M’hamid,seashell
North Foreland Lighthouse,stone
November- knocking down acorns for swine; Sagittarius,parchment
Odalisque with Slave,canvas
Odalisque with Slave,medium oil
Oksøy Lighthouse,cast iron
outer Laupenstrasse fountain,brass
Oxelösund lighthouse,concrete
Padiimenenmipet-D 27,serpentinite
Palais Garnier,cast iron
Passage du Rhin en présence des ennemis 1672,laid paper
Peony,cotton fabric
Plaqueta em Homenagem A Santos Dumont,gold
Pont du Gard,shelly limestone
"Pont Vell, Santa Eulària des Riu",rock
Portinari Altarpiece,oil paint
Portrait of Madame Récamier,oil paint
Portraits of Juan II Pardo and his Wives Anna Ingenieulandt and Maria Ancheman,oil paint
Preliminary sketch of an altar of Our Lady,paper
Prise de la Ville et Citadelle de Gand en six jours 1678,laid paper
Prêmio Gualco,coining (mint)
Reichstag building,kalkstein
Relic-holding sword,leather
Reservoir fountain,brass
Resolution prise de faire la guerre aux Hollandois 1671,laid paper
Saint sépulcre de Marienthal,stoneware
Seven Sorrows Polyptych,oil paint
"sign stone, Felsenburg Bözingen",stone
Snakeshead,cotton fabric
Speichergasse fountain,brass
St John Altarpiece,panel
St John the Baptist and Veronica Diptych,oil paint
St. Francis in the Desert,oil paint
St. Paulus,brick
Statue of Adoniran Barbosa,granite
Statue of Horatio Nelson,bronze
"Stein, Pfadigrüebli",stone
Steinhölzli fountain,brass
Swabian Jura,limestone
sword with fan-shaped pommel,bronze
Szczerbiec,iron
Séré de Rivières system,cement
"Tapestry fragment ""Quand Dieu vouldra""",silk
Tapestry fragments on a green ground,wool
Tapestry fragments on a red ground,wool
The Angelus,oil paint
The Daughters of Catulle Mendès,oil paint
The Death of Chiore,wool
"The East Prospect of the City of Philadelphia, in the Province of Pennsylvania",laid paper
The Last Judgment,parchment
The Milkmaid,oil paint
The raising of souls to Heaven,parchment
The Tennis Court Oath,canvas
The Virgin and Child with Saint Andrew and Saint Peter,oil paint
Throgs Neck Bridge,steel
Thunder God,paper
Thunstrasse fountain,artificial stone
Thunstrasse fountain,brass
Tignes Dam,concrete
Triptych of Adriaan Reins,wood
Tulip,cotton fabric
"two stone blocks, Büttenberg, Schlossbahn",stone
Unfinished Portrait of General Bonaparte,oil paint
Untitled,linen
Venus of Urbino,canvas
Venus of Urbino,medium oil
Venus of Urbino,oil paint
Verdure with birds,silk
Villa Stucki fountain,brass
water play on the Bundesplatz,gneiss
Widmann fountain,Muschelkalk
"William Bradley journal titled `A Voyage to New South Wales', 1786 - 1792",ink
"William Bradley journal titled `A Voyage to New South Wales', 1786 - 1792",paint
"William Bradley journal titled `A Voyage to New South Wales', 1786 - 1792",paper
Winston Churchill Memorial,bronze
Zeichenstein Balzers,gneiss
Zygi Memorial Lighthouse keeper,bronze
